Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
100.00	2.0000	25.805	0.038752	114.25	191.75	3.3635	0.31426	0.53446	362.75	2.2141	2.7411e-05	0.021721	vapor
110.00	2.0000	25.112	0.039821	117.45	197.09	3.3776	0.31413	0.53359	367.63	2.0894	2.7978e-05	0.022159	vapor
120.00	2.0000	24.457	0.040889	120.65	202.42	3.3913	0.31402	0.53279	372.44	1.9721	2.8540e-05	0.022593	vapor
130.00	2.0000	23.835	0.041955	123.84	207.75	3.4047	0.31392	0.53206	377.18	1.8615	2.9097e-05	0.023023	vapor
140.00	2.0000	23.246	0.043019	127.03	213.06	3.4177	0.31382	0.53140	381.86	1.7571	2.9648e-05	0.023449	vapor
150.00	2.0000	22.685	0.044082	130.21	218.38	3.4304	0.31374	0.53078	386.47	1.6583	3.0194e-05	0.023871	vapor
160.00	2.0000	22.151	0.045144	133.39	223.68	3.4428	0.31366	0.53022	391.02	1.5648	3.0735e-05	0.024290	vapor
170.00	2.0000	21.643	0.046205	136.57	228.98	3.4549	0.31359	0.52970	395.52	1.4761	3.1271e-05	0.024705	vapor
180.00	2.0000	21.157	0.047265	139.75	234.27	3.4667	0.31352	0.52922	399.96	1.3919	3.1802e-05	0.025116	vapor
190.00	2.0000	20.694	0.048324	142.92	239.56	3.4783	0.31346	0.52878	404.34	1.3118	3.2329e-05	0.025523	vapor
200.00	2.0000	20.250	0.049382	146.09	244.85	3.4896	0.31341	0.52836	408.68	1.2356	3.2851e-05	0.025928	vapor
210.00	2.0000	19.826	0.050439	149.25	250.13	3.5006	0.31336	0.52798	412.97	1.1629	3.3368e-05	0.026328	vapor
220.00	2.0000	19.419	0.051495	152.42	255.41	3.5114	0.31331	0.52762	417.20	1.0937	3.3881e-05	0.026726	vapor
230.00	2.0000	19.029	0.052550	155.58	260.68	3.5220	0.31327	0.52729	421.40	1.0275	3.4390e-05	0.027120	vapor
240.00	2.0000	18.655	0.053605	158.75	265.96	3.5324	0.31322	0.52698	425.55	0.96431	3.4895e-05	0.027511	vapor
250.00	2.0000	18.295	0.054660	161.91	271.22	3.5426	0.31319	0.52669	429.66	0.90384	3.5395e-05	0.027899	vapor
260.00	2.0000	17.949	0.055713	165.06	276.49	3.5525	0.31315	0.52641	433.72	0.84594	3.5892e-05	0.028284	vapor
270.00	2.0000	17.616	0.056766	168.22	281.75	3.5623	0.31312	0.52616	437.75	0.79046	3.6384e-05	0.028666	vapor
280.00	2.0000	17.295	0.057819	171.38	287.01	3.5719	0.31309	0.52592	441.73	0.73726	3.6873e-05	0.029044	vapor
290.00	2.0000	16.986	0.058871	174.53	292.27	3.5813	0.31306	0.52569	445.68	0.68619	3.7358e-05	0.029420	vapor
300.00	2.0000	16.688	0.059922	177.68	297.53	3.5906	0.31303	0.52547	449.60	0.63714	3.7839e-05	0.029794	vapor
310.00	2.0000	16.401	0.060973	180.83	302.78	3.5997	0.31300	0.52527	453.47	0.59000	3.8317e-05	0.030164	vapor
320.00	2.0000	16.123	0.062024	183.98	308.03	3.6086	0.31298	0.52508	457.32	0.54465	3.8791e-05	0.030532	vapor
330.00	2.0000	15.854	0.063074	187.13	313.28	3.6174	0.31295	0.52490	461.13	0.50101	3.9262e-05	0.030897	vapor
340.00	2.0000	15.595	0.064124	190.28	318.53	3.6260	0.31293	0.52473	464.90	0.45898	3.9729e-05	0.031260	vapor
350.00	2.0000	15.344	0.065174	193.43	323.78	3.6345	0.31291	0.52457	468.65	0.41848	4.0193e-05	0.031620	vapor
360.00	2.0000	15.100	0.066223	196.58	329.02	3.6429	0.31289	0.52442	472.36	0.37942	4.0654e-05	0.031977	vapor
370.00	2.0000	14.865	0.067272	199.72	334.27	3.6511	0.31287	0.52428	476.05	0.34174	4.1112e-05	0.032333	vapor
380.00	2.0000	14.637	0.068321	202.87	339.51	3.6592	0.31286	0.52414	479.70	0.30536	4.1566e-05	0.032685	vapor
390.00	2.0000	14.416	0.069369	206.01	344.75	3.6671	0.31284	0.52401	483.33	0.27023	4.2017e-05	0.033036	vapor
400.00	2.0000	14.201	0.070417	209.15	349.99	3.6750	0.31282	0.52388	486.93	0.23628	4.2466e-05	0.033384	vapor
410.00	2.0000	13.993	0.071465	212.30	355.23	3.6827	0.31281	0.52376	490.50	0.20345	4.2911e-05	0.033730	vapor
420.00	2.0000	13.791	0.072512	215.44	360.46	3.6903	0.31279	0.52365	494.04	0.17170	4.3354e-05	0.034073	vapor
