Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
-1.3333	0.10000	1.7693	0.56520	84.678	141.20	3.8274	0.31244	0.52185	307.10	4.3389	2.0869e-05	0.016304	vapor
-0.61667	0.10000	1.7646	0.56670	84.902	141.57	3.8288	0.31244	0.52184	307.51	4.3182	2.0916e-05	0.016341	vapor
0.10000	0.10000	1.7600	0.56820	85.127	141.95	3.8302	0.31244	0.52183	307.91	4.2977	2.0963e-05	0.016377	vapor
0.81667	0.10000	1.7553	0.56969	85.351	142.32	3.8316	0.31244	0.52182	308.32	4.2773	2.1009e-05	0.016414	vapor
1.5333	0.10000	1.7507	0.57119	85.575	142.69	3.8329	0.31243	0.52181	308.72	4.2570	2.1056e-05	0.016450	vapor
2.2500	0.10000	1.7462	0.57268	85.800	143.07	3.8343	0.31243	0.52180	309.13	4.2368	2.1102e-05	0.016486	vapor
2.9667	0.10000	1.7416	0.57418	86.024	143.44	3.8356	0.31243	0.52179	309.53	4.2168	2.1149e-05	0.016523	vapor
3.6833	0.10000	1.7371	0.57568	86.248	143.82	3.8370	0.31243	0.52178	309.93	4.1969	2.1195e-05	0.016559	vapor
4.4000	0.10000	1.7326	0.57717	86.473	144.19	3.8383	0.31243	0.52177	310.33	4.1771	2.1242e-05	0.016595	vapor
5.1167	0.10000	1.7281	0.57867	86.697	144.56	3.8397	0.31243	0.52176	310.74	4.1574	2.1288e-05	0.016631	vapor
5.8333	0.10000	1.7237	0.58016	86.921	144.94	3.8410	0.31242	0.52175	311.14	4.1379	2.1335e-05	0.016668	vapor
6.5500	0.10000	1.7192	0.58166	87.146	145.31	3.8424	0.31242	0.52174	311.54	4.1185	2.1381e-05	0.016704	vapor
7.2667	0.10000	1.7148	0.58315	87.370	145.69	3.8437	0.31242	0.52174	311.94	4.0992	2.1427e-05	0.016740	vapor
7.9833	0.10000	1.7104	0.58465	87.594	146.06	3.8450	0.31242	0.52173	312.34	4.0801	2.1473e-05	0.016776	vapor
8.7000	0.10000	1.7061	0.58615	87.819	146.43	3.8464	0.31242	0.52172	312.73	4.0610	2.1520e-05	0.016812	vapor
9.4167	0.10000	1.7017	0.58764	88.043	146.81	3.8477	0.31242	0.52171	313.13	4.0421	2.1566e-05	0.016848	vapor
10.133	0.10000	1.6974	0.58914	88.267	147.18	3.8490	0.31241	0.52170	313.53	4.0233	2.1612e-05	0.016884	vapor
10.850	0.10000	1.6931	0.59063	88.492	147.56	3.8503	0.31241	0.52169	313.93	4.0046	2.1658e-05	0.016920	vapor
11.567	0.10000	1.6888	0.59213	88.716	147.93	3.8516	0.31241	0.52168	314.33	3.9860	2.1704e-05	0.016956	vapor
12.283	0.10000	1.6846	0.59363	88.940	148.30	3.8530	0.31241	0.52168	314.72	3.9675	2.1750e-05	0.016992	vapor
13.000	0.10000	1.6803	0.59512	89.165	148.68	3.8543	0.31241	0.52167	315.12	3.9492	2.1796e-05	0.017027	vapor
13.717	0.10000	1.6761	0.59662	89.389	149.05	3.8556	0.31241	0.52166	315.51	3.9309	2.1842e-05	0.017063	vapor
14.433	0.10000	1.6719	0.59811	89.613	149.42	3.8569	0.31241	0.52165	315.91	3.9128	2.1888e-05	0.017099	vapor
15.150	0.10000	1.6678	0.59961	89.837	149.80	3.8582	0.31240	0.52164	316.30	3.8948	2.1933e-05	0.017135	vapor
15.867	0.10000	1.6636	0.60110	90.062	150.17	3.8595	0.31240	0.52164	316.70	3.8769	2.1979e-05	0.017171	vapor
16.583	0.10000	1.6595	0.60260	90.286	150.55	3.8608	0.31240	0.52163	317.09	3.8591	2.2025e-05	0.017206	vapor
17.300	0.10000	1.6554	0.60409	90.510	150.92	3.8620	0.31240	0.52162	317.48	3.8414	2.2071e-05	0.017242	vapor
18.017	0.10000	1.6513	0.60559	90.735	151.29	3.8633	0.31240	0.52161	317.87	3.8238	2.2116e-05	0.017278	vapor
18.733	0.10000	1.6472	0.60709	90.959	151.67	3.8646	0.31240	0.52160	318.27	3.8063	2.2162e-05	0.017313	vapor
19.450	0.10000	1.6432	0.60858	91.183	152.04	3.8659	0.31240	0.52160	318.66	3.7889	2.2207e-05	0.017349	vapor
20.167	0.10000	1.6391	0.61008	91.407	152.42	3.8672	0.31240	0.52159	319.05	3.7716	2.2253e-05	0.017384	vapor
20.883	0.10000	1.6351	0.61157	91.632	152.79	3.8684	0.31239	0.52158	319.44	3.7545	2.2299e-05	0.017420	vapor
21.600	0.10000	1.6311	0.61307	91.856	153.16	3.8697	0.31239	0.52157	319.83	3.7374	2.2344e-05	0.017455	vapor
22.317	0.10000	1.6272	0.61456	92.080	153.54	3.8710	0.31239	0.52157	320.22	3.7204	2.2389e-05	0.017491	vapor
23.033	0.10000	1.6232	0.61606	92.304	153.91	3.8722	0.31239	0.52156	320.61	3.7035	2.2435e-05	0.017526	vapor
23.750	0.10000	1.6193	0.61755	92.529	154.28	3.8735	0.31239	0.52155	321.00	3.6868	2.2480e-05	0.017561	vapor
24.467	0.10000	1.6154	0.61905	92.753	154.66	3.8748	0.31239	0.52155	321.38	3.6701	2.2525e-05	0.017597	vapor
25.183	0.10000	1.6115	0.62054	92.977	155.03	3.8760	0.31239	0.52154	321.77	3.6535	2.2571e-05	0.017632	vapor
25.900	0.10000	1.6076	0.62204	93.201	155.41	3.8773	0.31238	0.52153	322.16	3.6370	2.2616e-05	0.017667	vapor
26.617	0.10000	1.6038	0.62353	93.426	155.78	3.8785	0.31238	0.52152	322.55	3.6206	2.2661e-05	0.017703	vapor
27.333	0.10000	1.5999	0.62503	93.650	156.15	3.8798	0.31238	0.52152	322.93	3.6043	2.2706e-05	0.017738	vapor
28.050	0.10000	1.5961	0.62652	93.874	156.53	3.8810	0.31238	0.52151	323.32	3.5881	2.2751e-05	0.017773	vapor
28.767	0.10000	1.5923	0.62802	94.098	156.90	3.8822	0.31238	0.52150	323.70	3.5720	2.2796e-05	0.017808	vapor
29.483	0.10000	1.5885	0.62951	94.323	157.27	3.8835	0.31238	0.52150	324.09	3.5560	2.2841e-05	0.017843	vapor
30.200	0.10000	1.5848	0.63101	94.547	157.65	3.8847	0.31238	0.52149	324.47	3.5401	2.2886e-05	0.017878	vapor
30.917	0.10000	1.5810	0.63250	94.771	158.02	3.8859	0.31238	0.52148	324.86	3.5242	2.2931e-05	0.017913	vapor
31.633	0.10000	1.5773	0.63400	94.995	158.40	3.8872	0.31238	0.52148	325.24	3.5085	2.2976e-05	0.017948	vapor
32.350	0.10000	1.5736	0.63550	95.219	158.77	3.8884	0.31237	0.52147	325.62	3.4928	2.3021e-05	0.017983	vapor
33.067	0.10000	1.5699	0.63699	95.444	159.14	3.8896	0.31237	0.52146	326.00	3.4773	2.3066e-05	0.018018	vapor
33.783	0.10000	1.5662	0.63849	95.668	159.52	3.8908	0.31237	0.52146	326.39	3.4618	2.3111e-05	0.018053	vapor
34.500	0.10000	1.5625	0.63998	95.892	159.89	3.8920	0.31237	0.52145	326.77	3.4464	2.3155e-05	0.018088	vapor
35.217	0.10000	1.5589	0.64148	96.116	160.26	3.8933	0.31237	0.52145	327.15	3.4311	2.3200e-05	0.018123	vapor
35.933	0.10000	1.5553	0.64297	96.341	160.64	3.8945	0.31237	0.52144	327.53	3.4159	2.3245e-05	0.018158	vapor
36.650	0.10000	1.5517	0.64447	96.565	161.01	3.8957	0.31237	0.52143	327.91	3.4007	2.3289e-05	0.018193	vapor
37.367	0.10000	1.5481	0.64596	96.789	161.38	3.8969	0.31237	0.52143	328.29	3.3857	2.3334e-05	0.018228	vapor
38.083	0.10000	1.5445	0.64746	97.013	161.76	3.8981	0.31237	0.52142	328.67	3.3707	2.3379e-05	0.018262	vapor
38.800	0.10000	1.5410	0.64895	97.237	162.13	3.8993	0.31236	0.52141	329.05	3.3558	2.3423e-05	0.018297	vapor
39.517	0.10000	1.5374	0.65044	97.461	162.51	3.9005	0.31236	0.52141	329.43	3.3410	2.3468e-05	0.018332	vapor
40.233	0.10000	1.5339	0.65194	97.686	162.88	3.9017	0.31236	0.52140	329.80	3.3263	2.3512e-05	0.018367	vapor
40.950	0.10000	1.5304	0.65343	97.910	163.25	3.9029	0.31236	0.52140	330.18	3.3117	2.3556e-05	0.018401	vapor
41.667	0.10000	1.5269	0.65493	98.134	163.63	3.9041	0.31236	0.52139	330.56	3.2971	2.3601e-05	0.018436	vapor
42.383	0.10000	1.5234	0.65642	98.358	164.00	3.9052	0.31236	0.52139	330.94	3.2826	2.3645e-05	0.018470	vapor
43.100	0.10000	1.5199	0.65792	98.582	164.37	3.9064	0.31236	0.52138	331.31	3.2682	2.3689e-05	0.018505	vapor
43.817	0.10000	1.5165	0.65941	98.807	164.75	3.9076	0.31236	0.52137	331.69	3.2539	2.3734e-05	0.018540	vapor
44.533	0.10000	1.5131	0.66091	99.031	165.12	3.9088	0.31236	0.52137	332.06	3.2397	2.3778e-05	0.018574	vapor
45.250	0.10000	1.5097	0.66240	99.255	165.50	3.9100	0.31236	0.52136	332.44	3.2255	2.3822e-05	0.018609	vapor
45.967	0.10000	1.5063	0.66390	99.479	165.87	3.9111	0.31236	0.52136	332.81	3.2114	2.3866e-05	0.018643	vapor
46.683	0.10000	1.5029	0.66539	99.703	166.24	3.9123	0.31235	0.52135	333.19	3.1974	2.3910e-05	0.018677	vapor
47.400	0.10000	1.4995	0.66689	99.927	166.62	3.9135	0.31235	0.52135	333.56	3.1835	2.3954e-05	0.018712	vapor
48.117	0.10000	1.4961	0.66838	100.15	166.99	3.9146	0.31235	0.52134	333.93	3.1696	2.3998e-05	0.018746	vapor
48.833	0.10000	1.4928	0.66988	100.38	167.36	3.9158	0.31235	0.52134	334.31	3.1558	2.4042e-05	0.018780	vapor
49.550	0.10000	1.4895	0.67137	100.60	167.74	3.9169	0.31235	0.52133	334.68	3.1421	2.4086e-05	0.018815	vapor
50.267	0.10000	1.4862	0.67287	100.82	168.11	3.9181	0.31235	0.52132	335.05	3.1284	2.4130e-05	0.018849	vapor
50.983	0.10000	1.4829	0.67436	101.05	168.48	3.9193	0.31235	0.52132	335.42	3.1149	2.4174e-05	0.018883	vapor
51.700	0.10000	1.4796	0.67586	101.27	168.86	3.9204	0.31235	0.52131	335.79	3.1014	2.4218e-05	0.018917	vapor
52.417	0.10000	1.4763	0.67735	101.50	169.23	3.9216	0.31235	0.52131	336.16	3.0879	2.4262e-05	0.018952	vapor
53.133	0.10000	1.4731	0.67884	101.72	169.61	3.9227	0.31235	0.52130	336.53	3.0746	2.4306e-05	0.018986	vapor
53.850	0.10000	1.4699	0.68034	101.94	169.98	3.9238	0.31235	0.52130	336.90	3.0613	2.4349e-05	0.019020	vapor
54.567	0.10000	1.4666	0.68183	102.17	170.35	3.9250	0.31234	0.52129	337.27	3.0481	2.4393e-05	0.019054	vapor
55.283	0.10000	1.4634	0.68333	102.39	170.73	3.9261	0.31234	0.52129	337.64	3.0349	2.4437e-05	0.019088	vapor
56.000	0.10000	1.4602	0.68482	102.62	171.10	3.9273	0.31234	0.52128	338.01	3.0218	2.4480e-05	0.019122	vapor
56.717	0.10000	1.4571	0.68632	102.84	171.47	3.9284	0.31234	0.52128	338.38	3.0088	2.4524e-05	0.019156	vapor
57.433	0.10000	1.4539	0.68781	103.07	171.85	3.9295	0.31234	0.52127	338.75	2.9959	2.4568e-05	0.019190	vapor
58.150	0.10000	1.4507	0.68931	103.29	172.22	3.9307	0.31234	0.52127	339.12	2.9830	2.4611e-05	0.019224	vapor
58.867	0.10000	1.4476	0.69080	103.51	172.59	3.9318	0.31234	0.52126	339.48	2.9702	2.4655e-05	0.019258	vapor
59.583	0.10000	1.4445	0.69230	103.74	172.97	3.9329	0.31234	0.52126	339.85	2.9574	2.4698e-05	0.019292	vapor
60.300	0.10000	1.4414	0.69379	103.96	173.34	3.9340	0.31234	0.52125	340.22	2.9447	2.4741e-05	0.019326	vapor
61.017	0.10000	1.4383	0.69528	104.19	173.71	3.9351	0.31234	0.52125	340.58	2.9321	2.4785e-05	0.019360	vapor
61.733	0.10000	1.4352	0.69678	104.41	174.09	3.9363	0.31234	0.52125	340.95	2.9196	2.4828e-05	0.019393	vapor
62.450	0.10000	1.4321	0.69827	104.63	174.46	3.9374	0.31234	0.52124	341.31	2.9071	2.4871e-05	0.019427	vapor
63.167	0.10000	1.4290	0.69977	104.86	174.84	3.9385	0.31234	0.52124	341.68	2.8947	2.4915e-05	0.019461	vapor
63.883	0.10000	1.4260	0.70126	105.08	175.21	3.9396	0.31233	0.52123	342.04	2.8823	2.4958e-05	0.019495	vapor
64.600	0.10000	1.4230	0.70276	105.31	175.58	3.9407	0.31233	0.52123	342.41	2.8700	2.5001e-05	0.019528	vapor
65.317	0.10000	1.4199	0.70425	105.53	175.96	3.9418	0.31233	0.52122	342.77	2.8578	2.5044e-05	0.019562	vapor
66.033	0.10000	1.4169	0.70574	105.75	176.33	3.9429	0.31233	0.52122	343.13	2.8456	2.5087e-05	0.019596	vapor
66.750	0.10000	1.4139	0.70724	105.98	176.70	3.9440	0.31233	0.52121	343.49	2.8335	2.5131e-05	0.019629	vapor
67.467	0.10000	1.4110	0.70873	106.20	177.08	3.9451	0.31233	0.52121	343.86	2.8214	2.5174e-05	0.019663	vapor
68.183	0.10000	1.4080	0.71023	106.43	177.45	3.9462	0.31233	0.52120	344.22	2.8094	2.5217e-05	0.019697	vapor
68.900	0.10000	1.4050	0.71172	106.65	177.82	3.9473	0.31233	0.52120	344.58	2.7975	2.5260e-05	0.019730	vapor
69.617	0.10000	1.4021	0.71322	106.88	178.20	3.9484	0.31233	0.52120	344.94	2.7856	2.5303e-05	0.019764	vapor
70.333	0.10000	1.3992	0.71471	107.10	178.57	3.9495	0.31233	0.52119	345.30	2.7738	2.5346e-05	0.019797	vapor
71.050	0.10000	1.3962	0.71620	107.32	178.94	3.9506	0.31233	0.52119	345.66	2.7620	2.5388e-05	0.019831	vapor
71.767	0.10000	1.3933	0.71770	107.55	179.32	3.9517	0.31233	0.52118	346.02	2.7503	2.5431e-05	0.019864	vapor
72.483	0.10000	1.3904	0.71919	107.77	179.69	3.9527	0.31233	0.52118	346.38	2.7387	2.5474e-05	0.019897	vapor
73.200	0.10000	1.3876	0.72069	108.00	180.06	3.9538	0.31233	0.52117	346.74	2.7271	2.5517e-05	0.019931	vapor
73.917	0.10000	1.3847	0.72218	108.22	180.44	3.9549	0.31232	0.52117	347.10	2.7156	2.5560e-05	0.019964	vapor
74.633	0.10000	1.3818	0.72368	108.44	180.81	3.9560	0.31232	0.52117	347.46	2.7041	2.5602e-05	0.019998	vapor
75.350	0.10000	1.3790	0.72517	108.67	181.19	3.9570	0.31232	0.52116	347.82	2.6927	2.5645e-05	0.020031	vapor
76.067	0.10000	1.3762	0.72666	108.89	181.56	3.9581	0.31232	0.52116	348.18	2.6813	2.5688e-05	0.020064	vapor
76.783	0.10000	1.3733	0.72816	109.12	181.93	3.9592	0.31232	0.52115	348.53	2.6700	2.5730e-05	0.020097	vapor
77.500	0.10000	1.3705	0.72965	109.34	182.31	3.9602	0.31232	0.52115	348.89	2.6588	2.5773e-05	0.020131	vapor
78.217	0.10000	1.3677	0.73115	109.56	182.68	3.9613	0.31232	0.52115	349.25	2.6476	2.5815e-05	0.020164	vapor
78.933	0.10000	1.3649	0.73264	109.79	183.05	3.9624	0.31232	0.52114	349.60	2.6365	2.5858e-05	0.020197	vapor
79.650	0.10000	1.3621	0.73413	110.01	183.43	3.9634	0.31232	0.52114	349.96	2.6254	2.5900e-05	0.020230	vapor
80.367	0.10000	1.3594	0.73563	110.24	183.80	3.9645	0.31232	0.52113	350.31	2.6143	2.5943e-05	0.020263	vapor
81.083	0.10000	1.3566	0.73712	110.46	184.17	3.9655	0.31232	0.52113	350.67	2.6034	2.5985e-05	0.020296	vapor
81.800	0.10000	1.3539	0.73862	110.68	184.55	3.9666	0.31232	0.52113	351.03	2.5924	2.6028e-05	0.020329	vapor
82.517	0.10000	1.3511	0.74011	110.91	184.92	3.9676	0.31232	0.52112	351.38	2.5815	2.6070e-05	0.020362	vapor
83.233	0.10000	1.3484	0.74160	111.13	185.29	3.9687	0.31232	0.52112	351.73	2.5707	2.6112e-05	0.020395	vapor
83.950	0.10000	1.3457	0.74310	111.36	185.67	3.9697	0.31232	0.52112	352.09	2.5600	2.6155e-05	0.020428	vapor
84.667	0.10000	1.3430	0.74459	111.58	186.04	3.9708	0.31232	0.52111	352.44	2.5492	2.6197e-05	0.020461	vapor
85.383	0.10000	1.3403	0.74609	111.81	186.41	3.9718	0.31232	0.52111	352.79	2.5386	2.6239e-05	0.020494	vapor
86.100	0.10000	1.3376	0.74758	112.03	186.79	3.9729	0.31231	0.52110	353.15	2.5279	2.6281e-05	0.020527	vapor
86.817	0.10000	1.3350	0.74907	112.25	187.16	3.9739	0.31231	0.52110	353.50	2.5174	2.6323e-05	0.020560	vapor
87.533	0.10000	1.3323	0.75057	112.48	187.53	3.9749	0.31231	0.52110	353.85	2.5068	2.6365e-05	0.020593	vapor
88.250	0.10000	1.3297	0.75206	112.70	187.91	3.9760	0.31231	0.52109	354.20	2.4964	2.6407e-05	0.020626	vapor
88.967	0.10000	1.3270	0.75356	112.93	188.28	3.9770	0.31231	0.52109	354.55	2.4860	2.6450e-05	0.020659	vapor
89.683	0.10000	1.3244	0.75505	113.15	188.65	3.9780	0.31231	0.52109	354.91	2.4756	2.6492e-05	0.020691	vapor
90.400	0.10000	1.3218	0.75654	113.37	189.03	3.9791	0.31231	0.52108	355.26	2.4653	2.6534e-05	0.020724	vapor
91.117	0.10000	1.3192	0.75804	113.60	189.40	3.9801	0.31231	0.52108	355.61	2.4550	2.6575e-05	0.020757	vapor
91.833	0.10000	1.3166	0.75953	113.82	189.77	3.9811	0.31231	0.52108	355.96	2.4447	2.6617e-05	0.020790	vapor
92.550	0.10000	1.3140	0.76103	114.05	190.15	3.9821	0.31231	0.52107	356.31	2.4346	2.6659e-05	0.020822	vapor
93.267	0.10000	1.3114	0.76252	114.27	190.52	3.9832	0.31231	0.52107	356.66	2.4244	2.6701e-05	0.020855	vapor
93.983	0.10000	1.3089	0.76401	114.49	190.90	3.9842	0.31231	0.52107	357.00	2.4143	2.6743e-05	0.020888	vapor
94.700	0.10000	1.3063	0.76551	114.72	191.27	3.9852	0.31231	0.52106	357.35	2.4043	2.6785e-05	0.020920	vapor
95.417	0.10000	1.3038	0.76700	114.94	191.64	3.9862	0.31231	0.52106	357.70	2.3943	2.6826e-05	0.020953	vapor
96.133	0.10000	1.3012	0.76850	115.17	192.02	3.9872	0.31231	0.52106	358.05	2.3844	2.6868e-05	0.020985	vapor
96.850	0.10000	1.2987	0.76999	115.39	192.39	3.9882	0.31231	0.52105	358.40	2.3744	2.6910e-05	0.021018	vapor
97.567	0.10000	1.2962	0.77148	115.61	192.76	3.9892	0.31231	0.52105	358.74	2.3646	2.6952e-05	0.021050	vapor
98.283	0.10000	1.2937	0.77298	115.84	193.14	3.9902	0.31231	0.52105	359.09	2.3548	2.6993e-05	0.021083	vapor
99.000	0.10000	1.2912	0.77447	116.06	193.51	3.9913	0.31230	0.52104	359.44	2.3450	2.7035e-05	0.021115	vapor
99.717	0.10000	1.2887	0.77596	116.29	193.88	3.9923	0.31230	0.52104	359.78	2.3353	2.7076e-05	0.021148	vapor
100.43	0.10000	1.2862	0.77746	116.51	194.26	3.9933	0.31230	0.52104	360.13	2.3256	2.7118e-05	0.021180	vapor
101.15	0.10000	1.2838	0.77895	116.73	194.63	3.9943	0.31230	0.52103	360.47	2.3160	2.7159e-05	0.021212	vapor
101.87	0.10000	1.2813	0.78045	116.96	195.00	3.9953	0.31230	0.52103	360.82	2.3064	2.7201e-05	0.021245	vapor
102.58	0.10000	1.2789	0.78194	117.18	195.38	3.9962	0.31230	0.52103	361.16	2.2968	2.7242e-05	0.021277	vapor
103.30	0.10000	1.2764	0.78343	117.41	195.75	3.9972	0.31230	0.52102	361.51	2.2873	2.7284e-05	0.021309	vapor
104.02	0.10000	1.2740	0.78493	117.63	196.12	3.9982	0.31230	0.52102	361.85	2.2778	2.7325e-05	0.021342	vapor
104.73	0.10000	1.2716	0.78642	117.85	196.50	3.9992	0.31230	0.52102	362.20	2.2684	2.7366e-05	0.021374	vapor
105.45	0.10000	1.2692	0.78791	118.08	196.87	4.0002	0.31230	0.52101	362.54	2.2590	2.7408e-05	0.021406	vapor
106.17	0.10000	1.2668	0.78941	118.30	197.24	4.0012	0.31230	0.52101	362.88	2.2497	2.7449e-05	0.021438	vapor
106.88	0.10000	1.2644	0.79090	118.53	197.62	4.0022	0.31230	0.52101	363.23	2.2404	2.7490e-05	0.021471	vapor
107.60	0.10000	1.2620	0.79240	118.75	197.99	4.0032	0.31230	0.52101	363.57	2.2311	2.7531e-05	0.021503	vapor
108.32	0.10000	1.2596	0.79389	118.97	198.36	4.0041	0.31230	0.52100	363.91	2.2219	2.7573e-05	0.021535	vapor
109.03	0.10000	1.2573	0.79538	119.20	198.74	4.0051	0.31230	0.52100	364.25	2.2127	2.7614e-05	0.021567	vapor
109.75	0.10000	1.2549	0.79688	119.42	199.11	4.0061	0.31230	0.52100	364.59	2.2036	2.7655e-05	0.021599	vapor
110.47	0.10000	1.2526	0.79837	119.65	199.48	4.0071	0.31230	0.52099	364.94	2.1945	2.7696e-05	0.021631	vapor
111.18	0.10000	1.2502	0.79986	119.87	199.86	4.0080	0.31230	0.52099	365.28	2.1855	2.7737e-05	0.021663	vapor
111.90	0.10000	1.2479	0.80136	120.09	200.23	4.0090	0.31230	0.52099	365.62	2.1764	2.7778e-05	0.021695	vapor
112.62	0.10000	1.2456	0.80285	120.32	200.60	4.0100	0.31230	0.52099	365.96	2.1675	2.7819e-05	0.021727	vapor
