Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
90.000	1.0000	9.2608	0.10798	267.77	375.75	6.3574	0.74655	1.0520	390.47	1.2891	2.0804e-05	0.030192	vapor
100.00	1.0000	9.0097	0.11099	275.28	386.27	6.3860	0.74700	1.0519	395.79	1.1955	2.1222e-05	0.030808	vapor
110.00	1.0000	8.7721	0.11400	282.79	396.79	6.4138	0.74753	1.0520	401.04	1.1075	2.1636e-05	0.031419	vapor
120.00	1.0000	8.5468	0.11700	290.31	407.31	6.4409	0.74815	1.0521	406.20	1.0246	2.2045e-05	0.032026	vapor
130.00	1.0000	8.3330	0.12000	297.83	417.83	6.4673	0.74885	1.0524	411.29	0.94655	2.2450e-05	0.032629	vapor
140.00	1.0000	8.1297	0.12301	305.35	428.36	6.4931	0.74963	1.0528	416.30	0.87282	2.2850e-05	0.033229	vapor
150.00	1.0000	7.9363	0.12600	312.89	438.89	6.5183	0.75050	1.0533	421.23	0.80312	2.3246e-05	0.033825	vapor
160.00	1.0000	7.7519	0.12900	320.43	449.43	6.5429	0.75145	1.0539	426.10	0.73713	2.3638e-05	0.034418	vapor
170.00	1.0000	7.5760	0.13200	327.97	459.97	6.5670	0.75249	1.0547	430.90	0.67460	2.4026e-05	0.035009	vapor
180.00	1.0000	7.4080	0.13499	335.53	470.52	6.5905	0.75361	1.0555	435.63	0.61528	2.4410e-05	0.035598	vapor
190.00	1.0000	7.2473	0.13798	343.10	481.08	6.6136	0.75482	1.0565	440.30	0.55893	2.4791e-05	0.036184	vapor
200.00	1.0000	7.0935	0.14097	350.67	491.65	6.6361	0.75611	1.0575	444.90	0.50538	2.5168e-05	0.036768	vapor
210.00	1.0000	6.9462	0.14396	358.27	502.23	6.6583	0.75748	1.0586	449.45	0.45442	2.5541e-05	0.037351	vapor
220.00	1.0000	6.8049	0.14695	365.87	512.82	6.6800	0.75893	1.0599	453.94	0.40590	2.5911e-05	0.037932	vapor
230.00	1.0000	6.6693	0.14994	373.49	523.43	6.7012	0.76046	1.0612	458.37	0.35966	2.6278e-05	0.038511	vapor
240.00	1.0000	6.5390	0.15293	381.12	534.05	6.7221	0.76206	1.0626	462.74	0.31556	2.6641e-05	0.039090	vapor
250.00	1.0000	6.4138	0.15592	388.77	544.68	6.7427	0.76374	1.0641	467.06	0.27348	2.7001e-05	0.039667	vapor
260.00	1.0000	6.2932	0.15890	396.43	555.33	6.7628	0.76548	1.0657	471.33	0.23330	2.7358e-05	0.040243	vapor
270.00	1.0000	6.1772	0.16189	404.11	566.00	6.7827	0.76728	1.0674	475.55	0.19491	2.7712e-05	0.040818	vapor
280.00	1.0000	6.0654	0.16487	411.81	576.68	6.8021	0.76915	1.0691	479.73	0.15821	2.8064e-05	0.041392	vapor
290.00	1.0000	5.9576	0.16785	419.52	587.38	6.8213	0.77108	1.0709	483.85	0.12310	2.8412e-05	0.041966	vapor
300.00	1.0000	5.8536	0.17084	427.26	598.10	6.8402	0.77306	1.0727	487.93	0.089504	2.8757e-05	0.042538	vapor
310.00	1.0000	5.7532	0.17382	435.02	608.83	6.8587	0.77510	1.0747	491.96	0.057332	2.9100e-05	0.043110	vapor
320.00	1.0000	5.6562	0.17680	442.79	619.59	6.8770	0.77718	1.0766	495.95	0.026514	2.9441e-05	0.043681	vapor
330.00	1.0000	5.5624	0.17978	450.59	630.36	6.8951	0.77930	1.0786	499.90	-0.0030234	2.9778e-05	0.044251	vapor
340.00	1.0000	5.4717	0.18276	458.40	641.16	6.9128	0.78147	1.0807	503.81	-0.031344	3.0114e-05	0.044821	vapor
350.00	1.0000	5.3839	0.18574	466.24	651.98	6.9303	0.78368	1.0828	507.68	-0.058511	3.0446e-05	0.045390	vapor
360.00	1.0000	5.2989	0.18872	474.10	662.82	6.9476	0.78592	1.0850	511.51	-0.084582	3.0777e-05	0.045958	vapor
370.00	1.0000	5.2165	0.19170	481.98	673.68	6.9646	0.78819	1.0871	515.30	-0.10961	3.1105e-05	0.046525	vapor
380.00	1.0000	5.1367	0.19468	489.88	684.56	6.9814	0.79049	1.0894	519.06	-0.13365	3.1431e-05	0.047092	vapor
390.00	1.0000	5.0593	0.19765	497.81	695.47	6.9979	0.79281	1.0916	522.78	-0.15674	3.1754e-05	0.047658	vapor
400.00	1.0000	4.9842	0.20063	505.76	706.39	7.0143	0.79516	1.0939	526.47	-0.17894	3.2076e-05	0.048223	vapor
410.00	1.0000	4.9114	0.20361	513.73	717.34	7.0304	0.79752	1.0962	530.13	-0.20028	3.2395e-05	0.048787	vapor
420.00	1.0000	4.8406	0.20659	521.73	728.32	7.0464	0.79990	1.0985	533.75	-0.22081	3.2712e-05	0.049351	vapor
430.00	1.0000	4.7718	0.20956	529.75	739.31	7.0621	0.80230	1.1008	537.34	-0.24056	3.3028e-05	0.049913	vapor
440.00	1.0000	4.7050	0.21254	537.79	750.33	7.0777	0.80470	1.1032	540.91	-0.25957	3.3341e-05	0.050475	vapor
450.00	1.0000	4.6400	0.21552	545.86	761.38	7.0931	0.80712	1.1055	544.44	-0.27788	3.3652e-05	0.051036	vapor
460.00	1.0000	4.5768	0.21849	553.95	772.44	7.1083	0.80954	1.1079	547.94	-0.29551	3.3962e-05	0.051596	vapor
470.00	1.0000	4.5153	0.22147	562.07	783.53	7.1233	0.81196	1.1103	551.42	-0.31250	3.4269e-05	0.052155	vapor
480.00	1.0000	4.4555	0.22444	570.21	794.65	7.1382	0.81439	1.1126	554.87	-0.32888	3.4575e-05	0.052713	vapor
490.00	1.0000	4.3972	0.22742	578.37	805.79	7.1529	0.81681	1.1150	558.30	-0.34466	3.4879e-05	0.053269	vapor
500.00	1.0000	4.3404	0.23039	586.56	816.95	7.1674	0.81924	1.1174	561.70	-0.35989	3.5181e-05	0.053825	vapor
510.00	1.0000	4.2851	0.23337	594.77	828.13	7.1818	0.82166	1.1198	565.07	-0.37458	3.5482e-05	0.054380	vapor
520.00	1.0000	4.2312	0.23634	603.00	839.34	7.1960	0.82407	1.1221	568.42	-0.38876	3.5780e-05	0.054933	vapor
530.00	1.0000	4.1786	0.23932	611.26	850.58	7.2101	0.82648	1.1245	571.75	-0.40245	3.6078e-05	0.055485	vapor
540.00	1.0000	4.1273	0.24229	619.54	861.83	7.2240	0.82888	1.1269	575.05	-0.41567	3.6373e-05	0.056037	vapor
550.00	1.0000	4.0772	0.24526	627.85	873.11	7.2378	0.83126	1.1292	578.33	-0.42843	3.6667e-05	0.056586	vapor
560.00	1.0000	4.0284	0.24824	636.18	884.42	7.2514	0.83364	1.1315	581.59	-0.44077	3.6960e-05	0.057135	vapor
570.00	1.0000	3.9807	0.25121	644.53	895.74	7.2649	0.83600	1.1339	584.83	-0.45270	3.7251e-05	0.057682	vapor
580.00	1.0000	3.9342	0.25418	652.91	907.10	7.2783	0.83835	1.1362	588.05	-0.46423	3.7540e-05	0.058228	vapor
590.00	1.0000	3.8887	0.25716	661.31	918.47	7.2916	0.84069	1.1385	591.25	-0.47538	3.7829e-05	0.058773	vapor
600.00	1.0000	3.8442	0.26013	669.73	929.86	7.3047	0.84301	1.1408	594.43	-0.48617	3.8115e-05	0.059316	vapor
610.00	1.0000	3.8008	0.26310	678.18	941.28	7.3177	0.84531	1.1431	597.59	-0.49662	3.8400e-05	0.059858	vapor
620.00	1.0000	3.7583	0.26608	686.65	952.73	7.3306	0.84760	1.1453	600.73	-0.50672	3.8684e-05	0.060398	vapor
630.00	1.0000	3.7168	0.26905	695.14	964.19	7.3434	0.84987	1.1476	603.85	-0.51651	3.8967e-05	0.060937	vapor
640.00	1.0000	3.6762	0.27202	703.66	975.68	7.3560	0.85212	1.1498	606.95	-0.52599	3.9248e-05	0.061475	vapor
650.00	1.0000	3.6365	0.27499	712.19	987.19	7.3685	0.85435	1.1520	610.04	-0.53518	3.9528e-05	0.062011	vapor
660.00	1.0000	3.5976	0.27796	720.75	998.72	7.3810	0.85656	1.1542	613.11	-0.54408	3.9807e-05	0.062546	vapor
670.00	1.0000	3.5595	0.28094	729.33	1010.3	7.3933	0.85875	1.1563	616.16	-0.55271	4.0084e-05	0.063079	vapor
680.00	1.0000	3.5223	0.28391	737.93	1021.8	7.4055	0.86092	1.1585	619.20	-0.56108	4.0361e-05	0.063611	vapor
690.00	1.0000	3.4858	0.28688	746.56	1033.4	7.4176	0.86307	1.1606	622.22	-0.56919	4.0636e-05	0.064141	vapor
700.00	1.0000	3.4500	0.28985	755.20	1045.1	7.4296	0.86519	1.1627	625.22	-0.57707	4.0910e-05	0.064670	vapor
710.00	1.0000	3.4150	0.29282	763.87	1056.7	7.4415	0.86730	1.1648	628.21	-0.58471	4.1182e-05	0.065197	vapor
720.00	1.0000	3.3807	0.29580	772.56	1068.4	7.4533	0.86938	1.1669	631.18	-0.59213	4.1454e-05	0.065722	vapor
730.00	1.0000	3.3471	0.29877	781.26	1080.0	7.4650	0.87144	1.1689	634.14	-0.59933	4.1724e-05	0.066247	vapor
740.00	1.0000	3.3141	0.30174	789.99	1091.7	7.4766	0.87348	1.1709	637.08	-0.60632	4.1994e-05	0.066769	vapor
750.00	1.0000	3.2818	0.30471	798.74	1103.4	7.4881	0.87550	1.1729	640.01	-0.61312	4.2262e-05	0.067290	vapor
760.00	1.0000	3.2501	0.30768	807.51	1115.2	7.4995	0.87749	1.1749	642.93	-0.61972	4.2529e-05	0.067810	vapor
770.00	1.0000	3.2190	0.31065	816.30	1126.9	7.5108	0.87946	1.1768	645.83	-0.62613	4.2795e-05	0.068327	vapor
780.00	1.0000	3.1886	0.31362	825.10	1138.7	7.5221	0.88141	1.1788	648.72	-0.63237	4.3060e-05	0.068844	vapor
790.00	1.0000	3.1586	0.31659	833.93	1150.5	7.5332	0.88333	1.1807	651.59	-0.63844	4.3325e-05	0.069359	vapor
800.00	1.0000	3.1293	0.31956	842.77	1162.3	7.5443	0.88524	1.1826	654.45	-0.64434	4.3588e-05	0.069872	vapor
810.00	1.0000	3.1004	0.32253	851.64	1174.2	7.5553	0.88712	1.1844	657.30	-0.65007	4.3850e-05	0.070384	vapor
820.00	1.0000	3.0722	0.32550	860.52	1186.0	7.5662	0.88897	1.1863	660.14	-0.65566	4.4111e-05	0.070894	vapor
830.00	1.0000	3.0444	0.32848	869.42	1197.9	7.5770	0.89081	1.1881	662.96	-0.66109	4.4371e-05	0.071402	vapor
840.00	1.0000	3.0171	0.33145	878.34	1209.8	7.5877	0.89262	1.1899	665.77	-0.66638	4.4631e-05	0.071909	vapor
850.00	1.0000	2.9903	0.33442	887.28	1221.7	7.5983	0.89441	1.1917	668.57	-0.67153	4.4889e-05	0.072415	vapor
860.00	1.0000	2.9640	0.33739	896.24	1233.6	7.6089	0.89617	1.1934	671.35	-0.67655	4.5147e-05	0.072919	vapor
870.00	1.0000	2.9381	0.34036	905.21	1245.6	7.6194	0.89792	1.1952	674.13	-0.68144	4.5403e-05	0.073421	vapor
880.00	1.0000	2.9127	0.34333	914.20	1257.5	7.6298	0.89964	1.1969	676.89	-0.68620	4.5659e-05	0.073922	vapor
890.00	1.0000	2.8877	0.34630	923.21	1269.5	7.6402	0.90134	1.1986	679.64	-0.69084	4.5914e-05	0.074422	vapor
900.00	1.0000	2.8631	0.34927	932.23	1281.5	7.6504	0.90302	1.2002	682.39	-0.69536	4.6168e-05	0.074919	vapor
910.00	1.0000	2.8390	0.35224	941.27	1293.5	7.6606	0.90468	1.2019	685.12	-0.69977	4.6422e-05	0.075416	vapor
920.00	1.0000	2.8153	0.35521	950.33	1305.5	7.6708	0.90631	1.2035	687.83	-0.70406	4.6674e-05	0.075911	vapor
930.00	1.0000	2.7919	0.35818	959.40	1317.6	7.6808	0.90793	1.2051	690.54	-0.70826	4.6926e-05	0.076404	vapor
940.00	1.0000	2.7690	0.36115	968.49	1329.6	7.6908	0.90952	1.2067	693.24	-0.71235	4.7177e-05	0.076896	vapor
950.00	1.0000	2.7464	0.36412	977.59	1341.7	7.7007	0.91109	1.2082	695.93	-0.71633	4.7427e-05	0.077386	vapor
960.00	1.0000	2.7242	0.36709	986.71	1353.8	7.7105	0.91264	1.2098	698.60	-0.72023	4.7676e-05	0.077875	vapor
970.00	1.0000	2.7023	0.37006	995.85	1365.9	7.7203	0.91417	1.2113	701.27	-0.72403	4.7925e-05	0.078363	vapor
980.00	1.0000	2.6808	0.37303	1005.0	1378.0	7.7300	0.91569	1.2128	703.93	-0.72773	4.8173e-05	0.078849	vapor
990.00	1.0000	2.6596	0.37600	1014.2	1390.2	7.7397	0.91718	1.2143	706.57	-0.73136	4.8420e-05	0.079334	vapor
1000.0	1.0000	2.6388	0.37897	1023.3	1402.3	7.7493	0.91865	1.2158	709.21	-0.73489	4.8666e-05	0.079817	vapor
1010.0	1.0000	2.6182	0.38193	1032.5	1414.5	7.7588	0.92010	1.2172	711.84	-0.73834	4.8912e-05	0.080299	vapor
1020.0	1.0000	2.5980	0.38490	1041.8	1426.7	7.7682	0.92153	1.2186	714.45	-0.74172	4.9157e-05	0.080779	vapor
1030.0	1.0000	2.5782	0.38787	1051.0	1438.8	7.7776	0.92295	1.2200	717.06	-0.74501	4.9401e-05	0.081258	vapor
1040.0	1.0000	2.5586	0.39084	1060.2	1451.1	7.7870	0.92434	1.2214	719.66	-0.74823	4.9645e-05	0.081736	vapor
1050.0	1.0000	2.5393	0.39381	1069.5	1463.3	7.7962	0.92572	1.2228	722.25	-0.75138	4.9888e-05	0.082212	vapor
1060.0	1.0000	2.5203	0.39678	1078.7	1475.5	7.8054	0.92708	1.2241	724.83	-0.75445	5.0130e-05	0.082687	vapor
1070.0	1.0000	2.5016	0.39975	1088.0	1487.8	7.8146	0.92842	1.2255	727.40	-0.75746	5.0372e-05	0.083161	vapor
1080.0	1.0000	2.4831	0.40272	1097.3	1500.0	7.8237	0.92974	1.2268	729.96	-0.76040	5.0613e-05	0.083633	vapor
1090.0	1.0000	2.4649	0.40569	1106.6	1512.3	7.8327	0.93105	1.2281	732.52	-0.76327	5.0853e-05	0.084104	vapor
1100.0	1.0000	2.4470	0.40866	1115.9	1524.6	7.8417	0.93233	1.2294	735.06	-0.76608	5.1093e-05	0.084573	vapor
1110.0	1.0000	2.4294	0.41163	1125.3	1536.9	7.8506	0.93360	1.2306	737.60	-0.76883	5.1332e-05	0.085042	vapor
1120.0	1.0000	2.4120	0.41460	1134.6	1549.2	7.8595	0.93486	1.2319	740.13	-0.77152	5.1571e-05	0.085509	vapor
1130.0	1.0000	2.3948	0.41757	1144.0	1561.5	7.8683	0.93609	1.2331	742.64	-0.77415	5.1808e-05	0.085974	vapor
1140.0	1.0000	2.3779	0.42054	1153.3	1573.9	7.8771	0.93731	1.2343	745.16	-0.77673	5.2046e-05	0.086439	vapor
1150.0	1.0000	2.3612	0.42350	1162.7	1586.2	7.8858	0.93852	1.2355	747.66	-0.77925	5.2283e-05	0.086902	vapor
1160.0	1.0000	2.3448	0.42647	1172.1	1598.6	7.8944	0.93971	1.2367	750.15	-0.78171	5.2519e-05	0.087364	vapor
1170.0	1.0000	2.3286	0.42944	1181.5	1610.9	7.9030	0.94088	1.2379	752.64	-0.78412	5.2755e-05	0.087825	vapor
1180.0	1.0000	2.3126	0.43241	1190.9	1623.3	7.9116	0.94204	1.2390	755.12	-0.78649	5.2990e-05	0.088284	vapor
1190.0	1.0000	2.2968	0.43538	1200.3	1635.7	7.9201	0.94318	1.2402	757.59	-0.78880	5.3224e-05	0.088743	vapor
1200.0	1.0000	2.2813	0.43835	1209.8	1648.1	7.9285	0.94430	1.2413	760.05	-0.79107	5.3458e-05	0.089200	vapor
1210.0	1.0000	2.2659	0.44132	1219.2	1660.5	7.9369	0.94542	1.2424	762.51	-0.79329	5.3692e-05	0.089656	vapor
1220.0	1.0000	2.2508	0.44429	1228.7	1673.0	7.9453	0.94651	1.2435	764.95	-0.79546	5.3925e-05	0.090110	vapor
1230.0	1.0000	2.2359	0.44726	1238.2	1685.4	7.9536	0.94760	1.2446	767.39	-0.79759	5.4157e-05	0.090564	vapor
1240.0	1.0000	2.2211	0.45023	1247.6	1697.9	7.9619	0.94867	1.2456	769.82	-0.79967	5.4389e-05	0.091016	vapor
1250.0	1.0000	2.2066	0.45319	1257.1	1710.3	7.9701	0.94972	1.2467	772.25	-0.80172	5.4621e-05	0.091468	vapor
1260.0	1.0000	2.1922	0.45616	1266.6	1722.8	7.9782	0.95076	1.2477	774.67	-0.80372	5.4852e-05	0.091918	vapor
1270.0	1.0000	2.1780	0.45913	1276.2	1735.3	7.9863	0.95179	1.2487	777.08	-0.80568	5.5082e-05	0.092367	vapor
1280.0	1.0000	2.1640	0.46210	1285.7	1747.8	7.9944	0.95280	1.2497	779.48	-0.80760	5.5312e-05	0.092815	vapor
1290.0	1.0000	2.1502	0.46507	1295.2	1760.3	8.0024	0.95380	1.2507	781.87	-0.80949	5.5541e-05	0.093262	vapor
1300.0	1.0000	2.1366	0.46804	1304.8	1772.8	8.0104	0.95479	1.2517	784.26	-0.81133	5.5770e-05	0.093708	vapor
1310.0	1.0000	2.1231	0.47101	1314.3	1785.3	8.0184	0.95577	1.2527	786.64	-0.81315	5.5999e-05	0.094153	vapor
1320.0	1.0000	2.1098	0.47398	1323.9	1797.8	8.0262	0.95673	1.2537	789.02	-0.81492	5.6227e-05	0.094596	vapor
1330.0	1.0000	2.0967	0.47694	1333.4	1810.4	8.0341	0.95768	1.2546	791.39	-0.81666	5.6455e-05	0.095039	vapor
1340.0	1.0000	2.0837	0.47991	1343.0	1822.9	8.0419	0.95862	1.2555	793.75	-0.81837	5.6682e-05	0.095481	vapor
1350.0	1.0000	2.0709	0.48288	1352.6	1835.5	8.0497	0.95955	1.2565	796.10	-0.82004	5.6909e-05	0.095921	vapor
1360.0	1.0000	2.0582	0.48585	1362.2	1848.1	8.0574	0.96046	1.2574	798.45	-0.82168	5.7135e-05	0.096361	vapor
1370.0	1.0000	2.0457	0.48882	1371.8	1860.6	8.0651	0.96137	1.2583	800.79	-0.82329	5.7361e-05	0.096799	vapor
1380.0	1.0000	2.0334	0.49179	1381.4	1873.2	8.0727	0.96226	1.2592	803.12	-0.82487	5.7587e-05	0.097237	vapor
1390.0	1.0000	2.0212	0.49476	1391.1	1885.8	8.0803	0.96314	1.2600	805.45	-0.82642	5.7812e-05	0.097674	vapor
1400.0	1.0000	2.0091	0.49772	1400.7	1898.4	8.0878	0.96401	1.2609	807.77	-0.82794	5.8036e-05	0.098109	vapor
1410.0	1.0000	1.9972	0.50069	1410.4	1911.0	8.0954	0.96487	1.2618	810.08	-0.82943	5.8261e-05	0.098544	vapor
1420.0	1.0000	1.9855	0.50366	1420.0	1923.7	8.1028	0.96572	1.2626	812.39	-0.83090	5.8484e-05	0.098978	vapor
1430.0	1.0000	1.9738	0.50663	1429.7	1936.3	8.1103	0.96656	1.2635	814.69	-0.83233	5.8708e-05	0.099411	vapor
1440.0	1.0000	1.9623	0.50960	1439.3	1948.9	8.1177	0.96739	1.2643	816.99	-0.83374	5.8931e-05	0.099843	vapor
1450.0	1.0000	1.9510	0.51257	1449.0	1961.6	8.1250	0.96820	1.2651	819.28	-0.83513	5.9154e-05	0.10027	vapor
1460.0	1.0000	1.9397	0.51553	1458.7	1974.2	8.1324	0.96901	1.2659	821.56	-0.83648	5.9376e-05	0.10070	vapor
1470.0	1.0000	1.9286	0.51850	1468.4	1986.9	8.1396	0.96981	1.2667	823.84	-0.83781	5.9598e-05	0.10113	vapor
1480.0	1.0000	1.9176	0.52147	1478.1	1999.6	8.1469	0.97060	1.2675	826.11	-0.83912	5.9819e-05	0.10156	vapor
1490.0	1.0000	1.9068	0.52444	1487.8	2012.3	8.1541	0.97137	1.2683	828.37	-0.84041	6.0041e-05	0.10199	vapor
1500.0	1.0000	1.8961	0.52741	1497.5	2024.9	8.1613	0.97214	1.2690	830.63	-0.84167	6.0261e-05	0.10242	vapor
1510.0	1.0000	1.8855	0.53038	1507.3	2037.6	8.1684	0.97290	1.2698	832.88	-0.84290	6.0482e-05	0.10284	vapor
1520.0	1.0000	1.8750	0.53335	1517.0	2050.3	8.1755	0.97365	1.2705	835.13	-0.84412	6.0702e-05	0.10327	vapor
1530.0	1.0000	1.8646	0.53631	1526.7	2063.0	8.1826	0.97440	1.2713	837.37	-0.84531	6.0922e-05	0.10369	vapor
1540.0	1.0000	1.8543	0.53928	1536.5	2075.8	8.1896	0.97513	1.2720	839.61	-0.84648	6.1141e-05	0.10411	vapor
1550.0	1.0000	1.8442	0.54225	1546.2	2088.5	8.1966	0.97585	1.2727	841.84	-0.84763	6.1360e-05	0.10454	vapor
1560.0	1.0000	1.8341	0.54522	1556.0	2101.2	8.2036	0.97657	1.2734	844.06	-0.84876	6.1579e-05	0.10496	vapor
1570.0	1.0000	1.8242	0.54819	1565.8	2114.0	8.2105	0.97728	1.2741	846.28	-0.84987	6.1797e-05	0.10538	vapor
1580.0	1.0000	1.8144	0.55116	1575.5	2126.7	8.2174	0.97797	1.2748	848.49	-0.85095	6.2015e-05	0.10580	vapor
1590.0	1.0000	1.8047	0.55412	1585.3	2139.4	8.2243	0.97867	1.2755	850.70	-0.85202	6.2233e-05	0.10622	vapor
1600.0	1.0000	1.7950	0.55709	1595.1	2152.2	8.2311	0.97935	1.2762	852.90	-0.85307	6.2451e-05	0.10664	vapor
1610.0	1.0000	1.7855	0.56006	1604.9	2165.0	8.2379	0.98002	1.2769	855.09	-0.85411	6.2668e-05	0.10705	vapor
1620.0	1.0000	1.7761	0.56303	1614.7	2177.7	8.2447	0.98069	1.2775	857.28	-0.85512	6.2885e-05	0.10747	vapor
1630.0	1.0000	1.7668	0.56600	1624.5	2190.5	8.2514	0.98135	1.2782	859.47	-0.85611	6.3101e-05	0.10789	vapor
1640.0	1.0000	1.7576	0.56897	1634.3	2203.3	8.2581	0.98200	1.2788	861.65	-0.85709	6.3317e-05	0.10830	vapor
1650.0	1.0000	1.7485	0.57193	1644.2	2216.1	8.2648	0.98265	1.2795	863.82	-0.85805	6.3533e-05	0.10872	vapor
1660.0	1.0000	1.7394	0.57490	1654.0	2228.9	8.2714	0.98328	1.2801	865.99	-0.85899	6.3749e-05	0.10913	vapor
1670.0	1.0000	1.7305	0.57787	1663.8	2241.7	8.2780	0.98391	1.2808	868.15	-0.85992	6.3964e-05	0.10955	vapor
1680.0	1.0000	1.7217	0.58084	1673.7	2254.5	8.2846	0.98454	1.2814	870.31	-0.86083	6.4179e-05	0.10996	vapor
1690.0	1.0000	1.7129	0.58381	1683.5	2267.3	8.2911	0.98515	1.2820	872.46	-0.86173	6.4394e-05	0.11037	vapor
1700.0	1.0000	1.7042	0.58677	1693.4	2280.2	8.2976	0.98576	1.2826	874.61	-0.86260	6.4608e-05	0.11078	vapor
