% kg/s,%PRC
0.11125,0.988587292
0.1114375,0.989049969
0.1114375,0.989049969
0.1114375,0.988897456
0.1113125,0.987047032
0.1113125,0.987047032
0.1113125,0.987047032
0.1114375,0.986430224
0.1114375,0.986430224
0.1114375,0.986430224
0.1114375,0.986430224
0.112125,0.98766384
0.112125,0.98766384
0.112125,0.98766384
0.112375,0.987818042
0.112375,0.987818042
0.112375,0.987818042
0.1138125,0.986276022
0.1138125,0.986276022
0.1138125,0.986276022
0.113875,0.987509638
0.113875,0.987509638
0.113875,0.987509638
0.113375,0.987201234
0.113375,0.987201234
0.113375,0.987201234
0.1130625,0.987201234
0.1130625,0.987201234
0.1130625,0.987201234
0.113375,0.988126446
0.113375,0.988126446
0.113375,0.988126446
0.1145625,0.986738628
0.1145625,0.986738628
0.1145625,0.986738628
0.1149375,0.987039037
0.1149375,0.987039037
0.1149375,0.987039037
0.1149375,0.987039037
0.1145625,0.987347632
0.1145625,0.987347632
0.1145625,0.987347632
0.114125,0.988273415
0.114125,0.988273415
0.114125,0.988273415
0.1146875,0.988119117
0.1146875,0.988119117
0.1146875,0.988119117
0.1146875,0.988119117
0.1146875,0.988119117
0.1146875,0.988119117
0.113625,0.988427712
0.113625,0.988427712
0.113625,0.988427712
0.114125,0.990124981
0.114125,0.990124981
0.114125,0.990124981
0.114125,0.990124981
0.113875,0.987193334
0.113875,0.987193334
0.113375,0.98796482
0.113375,0.98796482
0.113375,0.98796482
0.113375,0.98796482
0.1131875,0.98796482
0.1131875,0.98796482
0.1131875,0.98796482
0.1131875,0.990124981
0.1131875,0.990124981
0.1131875,0.990124981
0.1130625,0.996914056
0.1130625,0.996914056
0.1130625,0.996914056
0.1128125,1.004474618
0.1128125,1.004474618
0.1128125,1.004474618
0.1110625,1.009257831
0.1110625,1.009257831
0.1110625,1.009257831
0.1075625,1.016509798
0.1075625,1.016509798
0.1075625,1.016509798
0.1075625,1.016509798
0.104625,1.024224657
0.104625,1.024224657
0.104625,1.024224657
0.1018125,1.02623052
0.1018125,1.02623052
0.098625,1.02623052
0.098625,1.031785218
0.098625,1.031785218
0.098625,1.031785218
0.09725,1.034871162
0.09725,1.034871162
0.09725,1.034871162
0.0950625,1.03718562
0.0950625,1.03718562
0.0950625,1.03718562
0.092375,1.037957105
0.092375,1.038117284
0.092375,1.038117284
0.0906875,1.040432099
0.0906875,1.040432099
0.0906875,1.040432099
0.08875,1.040277778
0.08875,1.040277778
0.08875,1.040277778
0.086375,1.040277778
0.086375,1.041666667
0.086375,1.041666667
0.086375,1.041666667
0.0855625,1.04058642
0.0855625,1.04058642
0.0855625,1.04058642
0.0843125,1.041049383
0.0843125,1.041049383
0.0843125,1.041049383
0.08325,1.042283951
0.08325,1.042283951
0.08325,1.042283951
0.083125,1.043364198
0.083125,1.043364198
0.083125,1.043364198
0.08325,1.040432099
0.08325,1.040432099
0.08325,1.040432099
0.082625,1.042438272
0.082625,1.042438272
0.082625,1.042438272
0.083125,1.04058642
0.083125,1.04058642
0.083125,1.039303329
0.082625,1.03945746
0.082625,1.03945746
0.082625,1.03945746
0.082625,1.03945746
0.082125,1.039765721
0.082125,1.039765721
0.082125,1.039765721
0.0823125,1.040228113
0.0823125,1.040228113
0.0823125,1.040228113
0.0821875,1.038378545
0.0821875,1.038378545
0.0821875,1.038378545
0.0808125,1.040998767
0.0808125,1.040998767
0.0808125,1.040998767
0.0806875,1.038378545
0.0806875,1.038378545
0.0806875,1.038378545
0.0801875,1.03729963
0.0801875,1.03729963
0.0801875,1.03729963
0.08025,1.036528977
0.08025,1.036528977
0.08025,1.036528977
0.08025,1.036528977
0.0809375,1.038378545
0.0809375,1.038378545
0.080875,1.035758323
0.080875,1.035758323
0.080875,1.035758323
0.0796875,1.037773666
0.0796875,1.037773666
0.0796875,1.037773666
0.0796875,1.037773666
0.079375,1.037002775
0.079375,1.037002775
0.079375,1.037002775
0.078875,1.036848597
0.078875,1.036848597
0.078875,1.036848597
0.0785,1.037156953
0.0785,1.037156953
0.0785,1.037156953
0.078375,1.037773666
0.078375,1.037773666
0.078375,1.037773666
0.0785625,1.036386062
0.0785625,1.036386062
0.0785625,1.036386062
0.0780625,1.037156953
0.0780625,1.037156953
0.0780625,1.037156953
0.0780625,1.037156953
0.0788125,1.036386062
0.0788125,1.036386062
0.0788125,1.036386062
0.079125,1.035923528
0.079125,1.035923528
0.079125,1.035923528
0.0790625,1.034381745
0.0790625,1.034381745
0.0790625,1.034381745
0.07925,1.034519957
0.07925,1.034519957
0.07925,1.034519957
0.0796875,1.033132994
0.0796875,1.033132994
0.0796875,1.033132994
0.0791875,1.034519957
0.0791875,1.034519957
0.0791875,1.034519957
0.0795625,1.032054246
0.0795625,1.032054246
0.0795625,1.032054246
0.0795625,1.031591925
0.0795625,1.031591925
0.0795625,1.031591925
0.0795625,1.031591925
0.0794375,1.03282478
0.0794375,1.03282478
0.0794375,1.03282478
0.07925,1.032670673
0.07925,1.032670673
0.07925,1.032670673
0.0790625,1.029434427
0.0790625,1.029434427
0.0790625,1.029434427
0.0780625,1.031283711
0.0780625,1.031283711
0.0780625,1.031283711
0.0786875,1.031283711
0.0786875,1.031283711
0.0786875,1.031283711
0.07925,1.030975497
0.07925,1.031452359
0.07925,1.031452359
0.0793125,1.031298181
0.0793125,1.031298181
0.0793125,1.031298181
0.0798125,1.033148319
0.0798125,1.033148319
0.0798125,1.033148319
0.0798125,1.033148319
0.0798125,1.028831329
0.0798125,1.028831329
0.0798125,1.028831329
0.0784375,1.031144002
0.0784375,1.031144002
0.0784375,1.031144002
0.07925,1.029293864
0.07925,1.029293864
0.07925,1.029293864
0.0791875,1.030218933
0.0791875,1.030218933
0.0791875,1.030218933
0.0790625,1.02960222
0.0790625,1.02960222
0.0790625,1.02960222
0.0789375,1.030373111
0.0789375,1.030373111
0.0789375,1.030373111
0.0794375,1.030064755
0.0794375,1.030064755
0.0794375,1.030064755
0.0794375,1.030064755
0.0786875,1.031298181
0.0786875,1.031457209
0.0791875,1.029144179
0.0791875,1.029144179
0.0791875,1.029144179
0.0791875,1.029144179
0.078625,1.029298381
0.078625,1.029298381
0.078625,1.029298381
0.0776875,1.030223593
0.0776875,1.030223593
0.0776875,1.030223593
0.0781875,1.031148805
0.0781875,1.031148805
0.0781875,1.031148805
0.079,1.028218967
0.079,1.028218967
0.079,1.028218967
0.078125,1.029298381
0.078125,1.029298381
0.078125,1.029298381
0.0785625,1.027910563
0.0785625,1.027910563
0.0785625,1.027910563
0.0785625,1.027910563
0.079,1.027910563
0.079,1.027910563
0.079,1.027910563
0.078875,1.027756361
0.078875,1.027756361
0.0794375,1.028835775
0.0794375,1.028835775
0.0794375,1.028835775
0.0794375,1.029470761
0.0795,1.0273106
0.0795,1.0273106
0.0795,1.0273106
0.0786875,1.028544978
0.0786875,1.028544978
0.0786875,1.028544978
0.07875,1.027773492
0.07875,1.027773492
0.07875,1.027773492
0.079,1.024687548
0.079,1.024687548
0.079,1.024687548
0.0789375,1.025459034
0.0789375,1.025459034
0.0789375,1.025459034
0.079,1.027002006
0.079,1.027002006
0.079,1.027002006
0.079,1.027002006
0.0793125,1.02515044
0.0793125,1.02515044
0.0793125,1.02515044
0.0784375,1.027156303
0.0784375,1.027156303
0.0784375,1.027156303
0.0786875,1.025921926
0.0786875,1.025921926
0.0786875,1.025921926
0.0785625,1.02515044
0.0785625,1.02515044
0.0785625,1.02515044
0.0781875,1.024818869
0.0781875,1.024818869
0.0781875,1.024818869
0.0786875,1.025743795
0.0786875,1.025743795
0.0786875,1.025743795
0.07875,1.023893942
0.07875,1.023893942
0.07875,1.023893942
0.07775,1.025743795
0.07775,1.025743795
0.07775,1.025743795
0.0779375,1.022506552
0.0779375,1.022506552
0.0779375,1.022506552
0.0779375,1.022506552
0.078125,1.023431478
0.078125,1.023431478
0.078125,1.023431478
0.0783125,1.023431478
0.0783125,1.023431478
0.0783125,1.023431478
0.078375,1.024356405
0.078375,1.024356405
0.078375,1.024356405
0.0778125,1.02281486
0.0778125,1.02281486
0.0778125,1.02281486
0.0764375,1.024664714
0.0764375,1.024664714
0.0764375,1.024664714
0.07675,1.023277324
0.07675,1.024382716
0.07675,1.024382716
0.0774375,1.025
0.0774375,1.025
0.0774375,1.025
0.07725,1.023765432
0.07725,1.023765432
0.07725,1.023765432
0.07725,1.023765432
0.077375,1.025308642
0.077375,1.025308642
0.077375,1.025308642
0.0778125,1.022839506
0.0778125,1.022839506
0.0778125,1.022839506
0.0766875,1.024691358
0.0766875,1.024691358
0.0766875,1.024691358
0.077125,1.02345679
0.077125,1.02345679
0.077125,1.02345679
0.0768125,1.022530864
0.0768125,1.022530864
0.0768125,1.022530864
0.0760625,1.02345679
0.0760625,1.02345679
0.0760625,1.02345679
0.0760625,1.02345679
0.07625,1.024074074
0.07625,1.024074074
0.07625,1.024074074
0.0773125,1.023302469
0.0773125,1.022986732
0.0765,1.023449553
0.0765,1.023449553
0.0765,1.023449553
0.0765,1.023449553
0.076875,1.022986732
0.076875,1.022986732
0.076875,1.022986732
0.076875,1.021443999
0.076875,1.021443999
0.076875,1.021443999
0.076625,1.021289725
0.076625,1.021289725
0.076625,1.021289725
0.0769375,1.023603826
0.0769375,1.023603826
0.0769375,1.023603826
0.0775,1.021135452
0.0775,1.021135452
0.0775,1.021135452
0.0766875,1.022215366
0.0766875,1.022215366
0.0766875,1.022215366
0.0766875,1.022215366
0.076875,1.022061092
0.076875,1.022061092
0.076875,1.022061092
0.0768125,1.022061092
0.0768125,1.022061092
0.0768125,1.022061092
0.0770625,1.021135452
0.0770625,1.021135452
0.0770625,1.022081532
0.0775,1.022853613
0.0775,1.022853613
0.0775,1.022853613
0.0776875,1.021463867
0.0776875,1.021463867
0.0776875,1.021463867
0.076375,1.02130945
0.076375,1.02130945
0.076375,1.02130945
0.076375,1.020846201
0.076375,1.020846201
0.076375,1.020846201
0.0760625,1.021000618
0.0760625,1.021000618
0.0760625,1.021000618
0.0759375,1.020537369
0.0759375,1.020537369
0.0759375,1.020537369
0.0759375,1.020537369
0.0768125,1.021927116
0.0768125,1.021927116
0.0768125,1.021927116
0.0775,1.019765287
0.0775,1.019765287
0.0775,1.019765287
0.0766875,1.021155034
0.0766875,1.021155034
0.0766875,1.021155034
0.0768125,1.021155034
0.0768125,1.021155034
0.0768125,1.021155034
0.077125,1.019144666
0.077125,1.019144666
0.077125,1.019144666
0.07725,1.019453451
0.07725,1.019453451
0.07725,1.019453451
0.07725,1.019453451
0.0771875,1.021460553
0.0771875,1.021460553
0.0775625,1.019607843
0.0775625,1.019607843
0.0775625,1.019607843
0.0775625,1.019607843
0.0766875,1.021460553
0.0766875,1.021460553
0.0766875,1.021460553
0.076875,1.018218311
0.076875,1.018218311
0.076875,1.018218311
0.0773125,1.019916628
0.0773125,1.019916628
0.0773125,1.019916628
0.0770625,1.020997375
0.0770625,1.020997375
0.0770625,1.020997375
0.0774375,1.021460553
0.0774375,1.021460553
0.0774375,1.021460553
0.0775,1.020071021
0.0775,1.020071021
0.0775,1.020071021
0.0775,1.020071021
0.0766875,1.017873652
0.0766875,1.017873652
0.0766875,1.017873652
0.076875,1.016178737
0.076875,1.016178737
0.07675,1.01633282
0.07675,1.01633282
0.07675,1.01633282
0.07675,1.01633282
0.076375,1.017103236
0.076375,1.017103236
0.076375,1.017103236
0.0765625,1.017411402
0.0765625,1.017411402
0.0765625,1.017411402
0.0768125,1.016178737
0.0768125,1.016178737
0.0768125,1.016178737
0.0760625,1.019414484
0.0760625,1.019414484
0.0760625,1.019414484
0.0764375,1.016486903
0.0764375,1.016486903
0.0764375,1.016486903
0.076875,1.01587057
0.076875,1.01587057
0.076875,1.01587057
0.076875,1.01587057
0.0765,1.015100154
0.0765,1.015100154
0.0765,1.015100154
0.0765625,1.017103236
0.0765625,1.017573609
0.0765625,1.017573609
0.077125,1.017111145
0.077125,1.017111145
0.077125,1.017111145
0.0765,1.018344381
0.0765,1.018344381
0.0765,1.018344381
0.077,1.016340373
0.077,1.016340373
0.077,1.016340373
0.0765,1.014644674
0.0765,1.014644674
0.0765,1.014644674
0.076125,1.015723755
0.076125,1.015723755
0.076125,1.015723755
0.0766875,1.017727763
0.0766875,1.017727763
0.0766875,1.017727763
0.0766875,1.017727763
0.076875,1.014182211
0.076875,1.014182211
0.076875,1.014182211
0.0764375,1.016802836
0.0764375,1.016802836
0.0764375,1.016802836
0.076875,1.015107137
0.076875,1.015107137
0.076875,1.015107137
0.0770625,1.015261292
0.0770625,1.015261292
0.0770625,1.015261292
0.0765625,1.01449052
0.0765625,1.01449052
0.0765625,1.01449052
0.0765625,1.016494528
0.0765625,1.016494528
0.0765625,1.016494528
0.077125,1.014798828
0.077125,1.014798828
0.077125,1.014798828
0.0758125,1.015723755
0.0758125,1.015723755
0.0758125,1.015723755
0.075875,1.015569601
0.075875,1.015569601
0.075875,1.015569601
0.0758125,1.016340373
0.0758125,1.016340373
0.0758125,1.016340373
0.0758125,1.016340373
0.0754375,1.014336365
0.0754375,1.014336365
0.0754375,1.014336365
0.0755,1.016648682
0.0755,1.016648682
0.0755,1.016648682
0.075625,1.016340373
0.075625,1.016340373
0.075625,1.016340373
0.0749375,1.0172653
0.0749375,1.0172653
0.0749375,1.0172653
0.07575,1.014803392
0.07575,1.014803392
0.07575,1.014803392
0.0760625,1.015265998
0.0760625,1.015265998
0.0760625,1.015265998
0.0760625,1.015265998
0.0760625,1.015728604
0.0760625,1.015728604
0.0761875,1.017887433
0.0761875,1.017887433
0.0761875,1.017887433
0.0761875,1.017887433
0.076875,1.015111796
0.076875,1.015111796
0.076875,1.015111796
0.0759375,1.015882806
0.0759375,1.015882806
0.0759375,1.015882806
0.0758125,1.016345412
0.0758125,1.016345412
0.0758125,1.016345412
0.0756875,1.015265998
0.0756875,1.015265998
0.0756875,1.015265998
0.07575,1.015111796
0.07575,1.015111796
0.07575,1.015111796
0.0758125,1.016499614
0.0758125,1.016499614
0.0758125,1.016499614
0.0758125,1.016499614
0.0763125,1.014331946
0.0763125,1.014331946
0.0763125,1.014331946
0.0753125,1.015410695
0.0753125,1.015410695
0.0760625,1.014177839
0.0760625,1.014177839
0.0760625,1.014177839
0.0760625,1.014177839
0.076625,1.014177839
0.076625,1.014177839
0.076625,1.014177839
0.0764375,1.013869626
0.0764375,1.013869626
0.0764375,1.013869626
0.0765,1.01618123
0.0765,1.01618123
0.0765,1.01618123
0.0764375,1.014331946
0.0764375,1.014331946
0.0764375,1.014331946
0.0755,1.014486053
0.0755,1.014486053
0.0755,1.014486053
0.0761875,1.014486053
0.0761875,1.011558021
0.0761875,1.011558021
0.0761875,1.011558021
0.0761875,1.012328556
0.0761875,1.012328556
0.0761875,1.012328556
0.075875,1.013099091
0.075875,1.012163202
0.0760625,1.012933025
0.0760625,1.012933025
0.0760625,1.012933025
0.0760625,1.012933025
0.07625,1.011701309
0.07625,1.011701309
0.07625,1.011701309
0.075375,1.013856813
0.075375,1.013856813
0.075375,1.013856813
0.075625,1.012317167
0.075625,1.012317167
0.075625,1.012317167
0.0753125,1.012009238
0.0753125,1.012009238
0.0753125,1.012009238
0.0749375,1.011547344
0.0749375,1.011547344
0.0749375,1.011547344
0.0749375,1.011547344
0.0753125,1.014626636
0.0753125,1.014626636
0.0753125,1.014626636
0.076,1.012163202
0.076,1.012163202
0.076,1.012163202
0.075125,1.014164742
0.075125,1.014164742
0.075125,1.014164742
0.0755625,1.012471132
0.0755625,1.012471132
0.0755625,1.012939002
0.075625,1.012476895
0.075625,1.012476895
0.075625,1.012476895
0.076,1.013709181
0.076,1.013709181
0.076,1.013709181
0.07625,1.014941466
0.07625,1.014941466
0.07625,1.014941466
0.07625,1.014941466
0.0764375,1.012014787
0.0764375,1.012014787
0.0755,1.014325323
0.0755,1.014325323
0.0755,1.014325323
0.0755,1.014325323
0.0756875,1.012476895
0.0756875,1.012476895
0.0756875,1.012476895
0.0758125,1.011860752
0.0758125,1.011860752
0.0758125,1.011860752
0.0755625,1.01155268
0.0755625,1.01155268
0.0755625,1.01155268
0.075625,1.013401109
0.075625,1.013401109
0.075625,1.013401109
0.07575,1.01263093
0.07575,1.01263093
0.07575,1.01263093
0.07525,1.013880321
0.07525,1.013880321
0.07525,1.013880321
0.0754375,1.011875386
0.0754375,1.011875386
0.0754375,1.011875386
0.0754375,1.011875386
0.07525,1.014188772
0.07525,1.014188772
0.07525,1.014188772
0.0749375,1.012954966
0.0749375,1.012954966
0.0749375,1.012954966
0.0749375,1.014034547
0.0749375,1.014034547
0.0749375,1.014034547
0.0755625,1.012029611
0.0755625,1.012029611
0.0755625,1.012029611
0.0753125,1.01465145
0.0753125,1.01465145
0.0753125,1.01465145
0.076,1.012183837
0.076,1.012183837
0.076,1.012183837
0.0760625,1.012492289
0.0760625,1.012492289
0.0760625,1.012492289
0.0756875,1.012646514
0.0756875,1.012646514
0.0756875,1.012646514
0.0756875,1.012646514
0.076,1.01558642
0.076,1.01558642
0.076,1.01558642
0.07625,1.014814815
0.07625,1.014814815
0.0755625,1.015895062
0.0755625,1.015895062
0.0755625,1.015895062
0.0755625,1.015895062
0.0758125,1.013271605
0.0758125,1.013271605
0.0758125,1.013271605
0.0755625,1.014969136
0.0755625,1.014969136
0.0755625,1.014969136
0.0755,1.012345679
0.0755,1.012345679
0.0755,1.012345679
0.0755625,1.012962963
0.0755625,1.012962963
0.0755625,1.012962963
0.0760625,1.012191358
0.0760625,1.012191358
0.0760625,1.012191358
0.0755,1.012191358
0.0755,1.014814815
0.0755,1.014814815
0.0755,1.014814815
0.0755625,1.013734568
0.0755625,1.013734568
0.0755625,1.013734568
0.075125,1.014197531
0.075125,1.013884604
0.075125,1.013884604
0.0745,1.01187905
0.0745,1.01187905
0.0745,1.01187905
0.074625,1.013421783
0.074625,1.013421783
0.074625,1.013421783
0.07475,1.012958963
0.07475,1.012958963
0.07475,1.012958963
0.074,1.013421783
0.074,1.013421783
0.074,1.013421783
0.074,1.013421783
0.074625,1.01187905
0.074625,1.01187905
0.074375,1.011570503
0.074375,1.011570503
0.074375,1.011570503
0.074375,1.011570503
0.073875,1.01187905
0.073875,1.01187905
0.073875,1.01187905
0.074625,1.013576057
0.074625,1.013576057
0.074625,1.013576057
0.075,1.011261956
0.075,1.011261956
0.075,1.011261956
0.0745625,1.013421783
0.0745625,1.013421783
0.0745625,1.014360716
0.0753125,1.014978382
0.0753125,1.014978382
0.0753125,1.014978382
0.075625,1.01297097
0.075625,1.01297097
0.075625,1.01297097
0.075625,1.01297097
0.075625,1.01297097
0.075625,1.01297097
0.075625,1.01297097
0.07525,1.0142063
0.07525,1.0142063
0.0753125,1.012044472
0.0753125,1.012044472
0.0753125,1.012044472
0.0753125,1.012044472
0.0744375,1.013897468
0.0744375,1.013897468
0.0744375,1.013897468
0.07475,1.012353305
0.07475,1.012353305
0.07475,1.012353305
0.07475,1.013125386
0.07475,1.013125386
0.07475,1.013125386
0.0745625,1.013125386
0.0745625,1.013125386
0.0745625,1.013125386
0.074625,1.015441631
0.074625,1.015441631
0.074625,1.015441631
0.0750625,1.01187905
0.0750625,1.01187905
0.0750625,1.01187905
0.07425,1.013421783
0.07425,1.013421783
0.07425,1.013421783
0.07425,1.013421783
0.0744375,1.012187596
0.0744375,1.012187596
0.0744375,1.012187596
0.0749375,1.01187905
0.0749375,1.01187905
0.0749375,1.01187905
0.075,1.012496143
0.075,1.012496143
0.075,1.012496143
0.07525,1.013421783
0.07525,1.013421783
0.07525,1.013421783
0.075625,1.011570503
0.075625,1.011570503
0.075625,1.011570503
0.0748125,1.011570503
0.0748125,1.011570503
0.0748125,1.011570503
0.0753125,1.011261956
0.0753125,1.011261956
0.0753125,1.011261956
0.0756875,1.01141623
0.0756875,1.01141623
0.0756875,1.01141623
0.0756875,1.01141623
0.0750625,1.010800802
0.0750625,1.010800802
0.0750625,1.010800802
0.0749375,1.012498071
0.0749375,1.012498071
0.0749375,1.012498071
0.0755,1.009720722
0.0755,1.009720722
0.0755,1.009720722
0.075,1.013578152
0.075,1.013578152
0.075,1.013578152
0.075,1.011726585
0.075,1.011726585
0.075,1.011726585
0.0745625,1.01203518
0.0745625,1.01203518
0.0745625,1.01203518
0.074125,1.0109551
0.074125,1.0109551
0.074125,1.0109551
0.074625,1.012189477
0.074625,1.012189477
0.074625,1.012189477
0.074625,1.012189477
0.0753125,1.011417991
0.0753125,1.011417991
0.0753125,1.011417991
0.075,1.01419534
0.075,1.01419534
0.075,1.01419534
0.0755,1.011109397
0.0755,1.010174195
0.0755,1.010174195
0.0758125,1.010174195
0.0758125,1.010174195
0.0758125,1.010174195
0.075125,1.010174195
0.075125,1.010174195
0.075125,1.010174195
0.0753125,1.011253276
0.0753125,1.011253276
0.0753125,1.011253276
0.0755625,1.009403422
0.0755625,1.009403422
0.0755625,1.009403422
0.0755625,1.009403422
0.0745,1.011715739
0.0745,1.011715739
0.0745,1.011869894
0.0745,1.011869894
0.0745,1.011869894
0.0745,1.011869894
0.074,1.012640666
0.074,1.012640666
0.074,1.012640666
0.073875,1.010328349
0.073875,1.010328349
0.073875,1.010328349
0.0743125,1.012486511
0.0743125,1.012486511
0.0743125,1.012486511
0.0746875,1.010328349
0.0746875,1.010328349
0.0746875,1.010795805
0.0735625,1.012338063
0.0735625,1.012338063
0.0735625,1.012338063
0.0738125,1.012183837
0.0738125,1.012183837
0.0738125,1.012183837
0.0738125,1.012183837
0.0744375,1.011104257
0.0744375,1.011104257
0.0744375,1.011104257
0.0745625,1.011258482
0.0745625,1.011258482
0.0748125,1.012338063
0.0748125,1.012338063
0.0748125,1.012338063
0.0748125,1.012338063
0.0750625,1.010024676
0.0750625,1.010024676
0.0750625,1.010024676
0.07425,1.01172116
0.07425,1.01172116
0.07425,1.01172116
0.0744375,1.010487353
0.0744375,1.010487353
0.0744375,1.010487353
0.0750625,1.010487353
0.0750625,1.010487353
0.0750625,1.010487353
0.0753125,1.00987045
0.0753125,1.00987045
0.0753125,1.00987045
0.0755,1.01141623
0.0755,1.01141623
0.0755,1.01141623
0.0755,1.01141623
0.0756875,1.009873496
0.0756875,1.009873496
0.0756875,1.009873496
0.0749375,1.012496143
0.0749375,1.012496143
0.0749375,1.012496143
0.07475,1.01141623
0.07475,1.01141623
0.07475,1.01141623
0.07475,1.010336316
0.07475,1.010336316
0.07475,1.010336316
0.074875,1.009102129
0.074875,1.009102129
0.074875,1.009102129
0.0750625,1.01280469
0.0750625,1.01280469
0.0750625,1.01280469
0.0753125,1.009410676
0.0753125,1.009410676
0.0753125,1.009410676
0.0745625,1.011570503
0.0745625,1.011570503
0.0745625,1.011570503
0.0755625,1.010799136
0.0755625,1.010799136
0.0755625,1.010799136
0.0755625,1.010799136
0.075125,1.0109551
0.075125,1.0109551
0.075125,1.0109551
0.074625,1.009720722
0.074625,1.009720722
0.074625,1.009720722
0.074625,1.01203518
0.074625,1.01203518
0.074625,1.01203518
0.074875,1.011109397
0.074875,1.011109397
0.074875,1.011109397
0.074,1.012498071
0.074,1.012498071
0.074,1.012498071
0.074875,1.011880883
0.074875,1.011880883
0.074875,1.011880883
0.075625,1.011572288
0.075625,1.011572288
0.075625,1.011572288
0.0755,1.011109397
0.0755,1.011109397
0.0755,1.011109397
0.0755,1.011109397
0.07575,1.012498071
0.07575,1.012498071
0.07575,1.012498071
0.076,1.011417991
0.076,1.011417991
0.076,1.011417991
0.075,1.01311526
0.075,1.01358444
0.075,1.01358444
0.0756875,1.011732016
0.0756875,1.011732016
0.0756875,1.011732016
0.075625,1.012349491
0.075625,1.012349491
0.075625,1.012349491
0.0750625,1.011423279
0.0750625,1.011423279
0.0750625,1.011423279
0.0753125,1.012503859
0.0753125,1.012503859
0.0753125,1.012503859
0.0753125,1.012503859
0.0754375,1.010342698
0.0754375,1.010342698
0.0746875,1.013121334
0.0746875,1.013121334
0.0746875,1.013121334
0.0746875,1.013121334
0.07525,1.010960173
0.07525,1.010960173
0.07525,1.010960173
0.0756875,1.009725224
0.0756875,1.009725224
0.0756875,1.009725224
0.0751875,1.011423279
0.0751875,1.011423279
0.0751875,1.011423279
0.0751875,1.012349491
0.0751875,1.012349491
0.0751875,1.011412708
0.0756875,1.010024676
0.0756875,1.010024676
0.0756875,1.010024676
0.074875,1.010795805
0.074875,1.010795805
0.074875,1.010795805
0.074875,1.010795805
0.07525,1.010178902
0.07525,1.010178902
0.07525,1.010178902
0.0754375,1.011566934
0.0754375,1.011566934
0.0754375,1.011566934
0.0750625,1.010795805
0.0750625,1.010795805
0.0750625,1.010795805
0.075125,1.011566934
0.075125,1.011566934
0.075125,1.011566934
0.075375,1.009253547
0.075375,1.009253547
0.075375,1.009253547
0.0745,1.011875386
0.0745,1.011875386
0.0745,1.011875386
0.075,1.00879087
0.075,1.00879087
0.075,1.00879087
0.075125,1.008636644
0.075125,1.008636644
0.075125,1.008636644
0.0750625,1.009410676
0.0750625,1.009410676
0.0750625,1.009410676
0.0750625,1.009410676
0.0753125,1.010953409
0.0753125,1.010953409
0.0753125,1.010953409
0.0755625,1.01141623
0.0755625,1.01141623
0.0755625,1.01141623
0.0743125,1.012650417
0.0743125,1.012650417
0.0743125,1.012650417
0.0746875,1.010799136
0.0746875,1.010799136
0.0746875,1.010799136
0.075125,1.010953409
0.075125,1.010953409
0.075125,1.010953409
0.0748125,1.012033323
0.0748125,1.012033323
0.0748125,1.012033323
0.075,1.012033323
0.075,1.012033323
0.075,1.012033323
0.0756875,1.009256402
0.0756875,1.009256402
0.0756875,1.009256402
0.0749375,1.01187905
0.0749375,1.01187905
0.0749375,1.01187905
0.0749375,1.01187905
0.0755,1.011417991
0.0755,1.011417991
0.0755,1.011417991
0.076125,1.011263694
0.076125,1.011263694
0.076125,1.011263694
0.0758125,1.010646505
0.0758125,1.010646505
0.0758125,1.010646505
0.075875,1.011263694
0.075875,1.011263694
0.075875,1.011263694
0.075875,1.011109397
0.075875,1.011109397
0.075875,1.011109397
0.07475,1.011880883
0.07475,1.011880883
0.07475,1.011880883
0.07475,1.011880883
0.074875,1.009875019
0.074875,1.009875019
0.0751875,1.010029316
0.0751875,1.010029316
0.0751875,1.010029316
0.0751875,1.010029316
0.075,1.008949236
0.075,1.008949236
0.075,1.008949236
0.0753125,1.010800802
0.0753125,1.010800802
0.0753125,1.010800802
0.075375,1.010337911
0.075375,1.010337911
0.075375,1.010337911
0.074125,1.010492208
0.074125,1.010492208
0.074125,1.010492208
0.0744375,1.010800802
0.0744375,1.010800802
0.0744375,1.010800802
0.075,1.011726585
0.075,1.011726585
0.075,1.011726585
0.075,1.011726585
0.07525,1.011726585
0.07525,1.011726585
0.07525,1.011726585
0.0751875,1.012498071
0.0751875,1.012498071
0.0751875,1.012498071
0.075625,1.010337911
0.075625,1.010337911
0.075625,1.010337911
0.0748125,1.012960963
0.0748125,1.012960963
0.0748125,1.012960963
0.0754375,1.011263694
0.0754375,1.011263694
0.0754375,1.011263694
0.0755,1.010646505
0.0755,1.010646505
0.0755,1.010646505
0.0753125,1.010492208
0.0753125,1.010492208
0.0753125,1.010336316
0.0755,1.012033323
0.0755,1.012033323
0.0755,1.012033323
0.075375,1.010336316
0.075375,1.010336316
0.075375,1.010336316
0.075375,1.010336316
0.074625,1.012033323
0.074625,1.012033323
0.074625,1.012033323
0.0746875,1.010644863
0.0746875,1.010644863
0.0746875,1.010644863
0.07475,1.009564949
0.07475,1.009564949
0.07475,1.009564949
0.074375,1.008793582
0.074375,1.008793582
0.074375,1.008793582
0.0744375,1.011570503
0.0744375,1.011570503
0.0744375,1.011570503
0.0749375,1.010182043
0.0749375,1.010182043
0.0749375,1.010182043
0.0744375,1.012187596
0.0744375,1.012187596
0.0744375,1.012187596
0.0753125,1.010027769
0.0753125,1.010027769
0.0753125,1.010027769
0.0755,1.010646505
