1.812653061224489903e+01,5.574168367346939021e+02,5.625999431972788898e+02,5.677830496598638774e+02,5.729661561224489787e+02,5.781492625850339664e+02,5.833323690476189540e+02,5.885154755102040554e+02,5.936985819727890430e+02,5.988816884353740306e+02,6.040647948979591320e+02,6.092479013605441196e+02,6.144310078231292209e+02,6.196141142857143222e+02,6.247972207482994236e+02,6.299803272108842975e+02,6.351634336734693989e+02,6.403465401360545002e+02,6.454731835134053881e+02,6.504823836734693714e+02,6.554915838335334684e+02,6.605007839935974516e+02,6.655099841536614349e+02,6.705191843137254182e+02,6.755283844737894015e+02,6.805375846338536121e+02,6.855467847939175954e+02,6.905559849539815787e+02,6.946848127250899552e+02,6.964659807923168273e+02,6.982471488595438132e+02,7.000283169267706853e+02,7.018944368622449019e+02,7.038034798469386715e+02,7.057125228316326684e+02,7.076215658163264379e+02,7.095306088010203212e+02,7.114888063775508726e+02,7.135330244897958210e+02,7.155772426020407693e+02,7.176214607142856039e+02,7.196656788265305522e+02,7.217098969387755005e+02,7.237541150510203352e+02,7.262242857142856565e+02,7.287601897959183361e+02,7.312960938775510158e+02,7.338319979591835818e+02,7.363679020408163751e+02,7.389038061224489411e+02,7.414397102040816208e+02
1.832040816326530575e+01,5.530182397959183618e+02,5.582013462585034631e+02,5.633844527210884507e+02,5.685675591836735521e+02,5.737506656462585397e+02,5.789337721088435273e+02,5.841168785714285150e+02,5.892999850340136163e+02,5.944830914965987176e+02,5.996661979591837053e+02,6.048493044217686929e+02,6.100324108843537942e+02,6.152155173469387819e+02,6.203941067627051780e+02,6.254033069227691612e+02,6.304125070828331445e+02,6.354217072428971278e+02,6.404309074029611111e+02,6.454401075630252080e+02,6.504493077230893050e+02,6.554585078831532883e+02,6.604677080432172716e+02,6.654769082032812548e+02,6.704861083633454655e+02,6.754953085234094488e+02,6.805045086834734320e+02,6.855137088435374153e+02,6.896425366146459055e+02,6.914237046818726640e+02,6.932048727490996498e+02,6.949860408163265220e+02,6.967672088835533941e+02,6.985913000000000466e+02,7.005003429846938161e+02,7.024093859693878130e+02,7.043184289540815826e+02,7.062766265306122477e+02,7.083208446428570824e+02,7.103650627551019170e+02,7.124092808673469790e+02,7.144534989795918136e+02,7.164977170918367619e+02,7.185419352040817103e+02,7.205861533163265449e+02,7.227986489795918033e+02,7.253345530612245966e+02,7.278704571428572763e+02,7.304063612244898422e+02,7.329422653061225219e+02,7.354781693877550879e+02
1.851428571428571601e+01,5.486196428571428214e+02,5.538027493197278091e+02,5.589858557823129104e+02,5.641689622448980117e+02,5.693520687074829993e+02,5.745351751700679870e+02,5.797182816326530883e+02,5.849013880952380759e+02,5.900844945578230636e+02,5.952676010204081649e+02,6.003242301720688374e+02,6.053334303321328207e+02,6.103426304921968040e+02,6.153518306522607872e+02,6.203610308123247705e+02,6.253702309723889812e+02,6.303794311324528508e+02,6.353886312925169477e+02,6.403978314525809310e+02,6.454070316126449143e+02,6.504162317727091249e+02,6.554254319327731082e+02,6.604346320928370915e+02,6.654438322529010748e+02,6.704530324129651717e+02,6.754622325730291550e+02,6.804714327330932520e+02,6.846002605042017422e+02,6.863814285714285006e+02,6.881625966386554865e+02,6.899437647058823586e+02,6.917249327731092308e+02,6.935061008403361029e+02,6.952881631377549638e+02,6.971972061224488471e+02,6.991062491071428440e+02,7.010644466836732818e+02,7.031086647959182301e+02,7.051528829081630647e+02,7.071971010204080130e+02,7.092413191326529613e+02,7.112855372448977960e+02,7.133297553571428580e+02,7.153739734693876926e+02,7.174181915816325272e+02,7.194624096938775892e+02,7.219089163265305160e+02,7.244448204081631957e+02,7.269807244897958753e+02,7.295166285714285550e+02
1.870816326530612272e+01,5.442210459183673947e+02,5.494041523809523824e+02,5.545872588435374837e+02,5.597703653061224713e+02,5.649534717687074590e+02,5.701365782312925603e+02,5.752451534213685136e+02,5.802543535814326106e+02,5.852635537414965938e+02,5.902727539015606908e+02,5.952819540616246741e+02,6.002911542216887710e+02,6.053003543817526406e+02,6.103095545418168513e+02,6.153187547018808345e+02,6.203279548619448178e+02,6.253371550220088011e+02,6.303463551820728981e+02,6.353555553421369950e+02,6.403647555022008646e+02,6.453739556622648479e+02,6.503831558223289449e+02,6.553923559823929281e+02,6.604015561424569114e+02,6.654107563025210084e+02,6.704199564625851053e+02,6.754291566226490886e+02,6.795579843937575788e+02,6.813391524609844510e+02,6.831203205282113231e+02,6.849014885954381953e+02,6.866826566626649537e+02,6.884638247298919396e+02,6.902449927971188117e+02,6.920261608643456839e+02,6.938940692602039917e+02,6.958522668367345432e+02,6.978964849489796052e+02,6.999407030612244398e+02,7.019849211734693881e+02,7.040291392857142228e+02,7.060733573979590574e+02,7.081175755102041194e+02,7.101617936224490677e+02,7.122060117346939023e+02,7.142502298469387370e+02,7.162944479591836853e+02,7.184832795918366628e+02,7.210191836734694562e+02,7.235550877551020221e+02
1.890204081632653299e+01,5.398224489795918544e+02,5.450055554421768420e+02,5.501660766706681898e+02,5.551752768307322867e+02,5.601844769907962700e+02,5.651936771508603670e+02,5.702028773109243502e+02,5.752120774709883335e+02,5.802212776310523168e+02,5.852304777911164138e+02,5.902396779511803970e+02,5.952488781112444940e+02,6.002580782713084773e+02,6.052672784313725742e+02,6.102764785914365575e+02,6.152856787515006545e+02,6.202948789115646377e+02,6.253040790716287347e+02,6.303132792316927180e+02,6.353224793917565876e+02,6.403316795518205709e+02,6.453408797118846678e+02,6.503500798719487648e+02,6.553592800320127481e+02,6.603684801920767313e+02,6.653776803521408283e+02,6.703868805122048116e+02,6.745157082833133018e+02,6.762968763505401739e+02,6.780780444177670461e+02,6.798592124849939182e+02,6.816403805522206767e+02,6.834215486194476625e+02,6.852027166866746484e+02,6.869838847539012932e+02,6.887650528211283927e+02,6.906400869897956909e+02,6.926843051020407529e+02,6.947285232142855875e+02,6.967727413265305358e+02,6.988169594387753705e+02,7.008611775510203188e+02,7.029053956632653808e+02,7.049496137755102154e+02,7.069938318877550500e+02,7.090380499999998847e+02,7.110822681122448330e+02,7.131264862244897813e+02,7.151707043367346159e+02,7.175935469387754893e+02
1.909591836734693970e+01,5.361217286914765054e+02,5.410119967987194514e+02,5.459022649059623973e+02,5.507925330132053432e+02,5.556828011204481754e+02,5.605730692276911213e+02,5.654633373349340673e+02,5.703536054421768995e+02,5.752438735494197317e+02,5.801882016806722504e+02,5.851974018407362337e+02,5.902066020008002170e+02,5.952158021608644276e+02,6.002250023209284109e+02,6.052342024809923942e+02,6.102434026410564911e+02,6.152526028011204744e+02,6.202618029611844577e+02,6.252710031212485546e+02,6.302802032813125379e+02,6.352894034413765212e+02,6.402986036014405045e+02,6.453078037615046014e+02,6.503170039215685847e+02,6.553262040816325680e+02,6.603354042416967786e+02,6.653446044017606482e+02,6.694734321728690247e+02,6.712546002400958969e+02,6.730357683073229964e+02,6.748169363745498686e+02,6.765981044417766270e+02,6.783291510204081760e+02,6.800414020408162514e+02,6.817536530612244405e+02,6.834659040816326296e+02,6.853006625850339333e+02,6.873498091836734147e+02,6.893989557823128962e+02,6.914481023809523776e+02,6.934972489795917454e+02,6.955463955782312269e+02,6.975955421768707083e+02,6.996446887755101898e+02,7.016938353741495575e+02,7.037429819727890390e+02,7.057921285714285204e+02,7.078412751700680019e+02,7.098904217687074834e+02,7.120924416909621186e+02
1.928979591836734642e+01,5.331337334933973580e+02,5.380240016006403039e+02,5.429142697078831361e+02,5.478045378151260820e+02,5.526948059223690279e+02,5.575850740296118602e+02,5.624753421368548061e+02,5.673656102440976383e+02,5.722558783513405842e+02,5.771461464585834165e+02,5.820364145658263624e+02,5.869266826730691946e+02,5.918169507803121405e+02,5.967072188875549728e+02,6.015974869947979187e+02,6.064877551020408646e+02,6.113780232092836968e+02,6.162682913165265290e+02,6.211585594237695886e+02,6.260488275310124209e+02,6.309390956382552531e+02,6.358293637454981990e+02,6.407196318527410313e+02,6.456098999599839772e+02,6.505001680672269231e+02,6.553904361744697553e+02,6.603023282913164849e+02,6.644280234693877674e+02,6.661402744897959565e+02,6.678525255102041456e+02,6.695647765306122210e+02,6.712770275510204101e+02,6.729892785714284855e+02,6.747015295918366746e+02,6.764137806122448637e+02,6.781260316326530528e+02,6.799607901360543565e+02,6.820099367346938379e+02,6.840590833333333194e+02,6.861082299319728008e+02,6.881573765306121686e+02,6.902065231292517637e+02,6.922556697278912452e+02,6.943048163265307267e+02,6.963539629251699807e+02,6.984031095238095759e+02,7.004522561224489436e+02,7.026054866861030632e+02,7.048335275996113296e+02,7.070615685131194823e+02
1.948367346938775668e+01,5.301457382953180968e+02,5.350360064025610427e+02,5.399262745098038749e+02,5.448165426170468209e+02,5.497068107242897668e+02,5.545970788315325990e+02,5.594873469387755449e+02,5.643776150460183771e+02,5.692678831532613231e+02,5.741581512605041553e+02,5.790484193677471012e+02,5.839386874749899334e+02,5.888289555822328794e+02,5.937192236894757116e+02,5.986094917967186575e+02,6.034997599039616034e+02,6.083900280112044356e+02,6.132802961184473816e+02,6.181705642256902138e+02,6.230608323329331597e+02,6.279511004401759919e+02,6.328413685474189379e+02,6.377316366546617701e+02,6.426219047619047160e+02,6.470773493397358607e+02,6.514095939175668946e+02,6.557418384953980421e+02,6.593052617046818114e+02,6.608184945978390488e+02,6.625126530612244551e+02,6.642249040816326442e+02,6.659371551020407196e+02,6.676494061224489087e+02,6.693616571428570978e+02,6.710739081632651732e+02,6.727861591836734760e+02,6.746209176870747797e+02,6.766700642857142611e+02,6.787192108843537426e+02,6.807683574829932240e+02,6.828175040816327055e+02,6.848666506802720733e+02,6.869157972789114410e+02,6.889649438775510362e+02,6.910140904761904039e+02,6.931185316812438941e+02,6.953465725947521605e+02,6.975746135082604269e+02,6.998026544217686933e+02,7.020306953352770734e+02
1.967755102040816340e+01,5.271577430972388356e+02,5.320480112044817815e+02,5.369382793117247274e+02,5.418285474189676734e+02,5.467188155262105056e+02,5.516090836334533378e+02,5.564993517406962837e+02,5.613896198479391160e+02,5.662798879551820619e+02,5.711701560624248941e+02,5.760604241696678400e+02,5.809506922769106723e+02,5.858409603841536182e+02,5.907312284913964504e+02,5.956214965986393963e+02,6.005117647058823422e+02,6.054020328131251745e+02,6.102923009203681204e+02,6.151825690276109526e+02,6.200728371348538985e+02,6.246949640656262090e+02,6.290272086434573566e+02,6.333594532212883905e+02,6.376916977991195381e+02,6.420239423769507994e+02,6.463561869547819470e+02,6.506884315326129808e+02,6.542518547418966364e+02,6.557650876350539875e+02,6.572783205282112249e+02,6.588850316326530674e+02,6.605972826530612565e+02,6.623095336734693319e+02,6.640217846938776347e+02,6.657340357142857101e+02,6.674462867346937855e+02,6.692810452380952029e+02,6.713301918367346843e+02,6.733793384353741658e+02,6.754284850340135336e+02,6.774776316326529013e+02,6.795267782312926101e+02,6.815759248299320916e+02,6.836315766763848387e+02,6.858596175898931051e+02,6.880876585034013715e+02,6.903156994169096379e+02,6.925437403304179043e+02,6.947717812439261706e+02,6.969998221574343233e+02
1.987142857142857366e+01,5.241697478991595744e+02,5.290600160064025204e+02,5.339502841136453526e+02,5.388405522208882985e+02,5.437308203281312444e+02,5.486210884353740767e+02,5.535113565426170226e+02,5.584016246498598548e+02,5.632918927571028007e+02,5.681821608643456329e+02,5.730724289715884652e+02,5.779626970788314111e+02,5.828529651860743570e+02,5.877432332933173029e+02,5.926335014005601352e+02,5.975237695078030811e+02,6.023125787915164437e+02,6.066448233693477050e+02,6.109770679471788526e+02,6.153093125250098865e+02,6.196415571028410341e+02,6.239738016806721816e+02,6.283060462585033292e+02,6.326382908363344768e+02,6.369705354141656244e+02,6.413027799919967720e+02,6.456350245698279195e+02,6.491984477791115751e+02,6.507116806722688125e+02,6.522249135654260499e+02,6.537381464585834010e+02,6.552574102040815660e+02,6.569696612244897551e+02,6.586819122448978305e+02,6.603941632653061333e+02,6.621064142857142087e+02,6.639411727891156261e+02,6.659903193877549938e+02,6.680394659863945890e+02,6.700886125850340704e+02,6.721377591836734382e+02,6.741869057823128060e+02,6.763726625850340497e+02,6.786007034985423161e+02,6.808287444120504688e+02,6.830567853255587352e+02,6.852848262390671152e+02,6.875128671525753816e+02,6.897409080660835343e+02,6.919689489795919144e+02
2.006530612244898037e+01,5.211817527010804270e+02,5.260720208083232592e+02,5.309622889155662051e+02,5.358525570228091510e+02,5.407428251300519833e+02,5.456330932372949292e+02,5.505233613445377614e+02,5.554136294517807073e+02,5.603038975590235395e+02,5.651941656662664855e+02,5.700844337735093177e+02,5.749747018807522636e+02,5.798649699879952095e+02,5.842624380952380534e+02,5.885946826730692010e+02,5.929269272509003486e+02,5.972591718287313824e+02,6.015914164065626437e+02,6.059236609843936776e+02,6.102559055622248252e+02,6.145881501400558591e+02,6.189203947178871204e+02,6.232526392957182679e+02,6.275848838735494155e+02,6.319171284513805631e+02,6.362493730292115970e+02,6.405816176070427446e+02,6.441450408163265138e+02,6.456582737094837512e+02,6.471715066026409886e+02,6.486847394957983397e+02,6.501979723889555771e+02,6.517112052821128145e+02,6.533420397959182537e+02,6.550542908163265565e+02,6.567665418367347456e+02,6.586013003401359356e+02,6.606504469387755307e+02,6.626995935374150122e+02,6.647487401360543799e+02,6.668857075801747669e+02,6.691137484936832607e+02,6.713417894071915271e+02,6.735698303206997934e+02,6.757978712342079461e+02,6.780259121477162125e+02,6.802539530612245926e+02,6.824819939747326316e+02,6.847100348882410117e+02,6.869380758017492781e+02
2.025918367346938709e+01,5.181937575030011658e+02,5.230840256102441117e+02,5.279742937174869439e+02,5.328645618247298898e+02,5.377548299319728358e+02,5.426450980392156680e+02,5.475353661464585002e+02,5.524256342537014461e+02,5.573159023609443921e+02,5.618800528211284018e+02,5.662122973989595494e+02,5.705445419767906969e+02,5.748767865546219582e+02,5.792090311324529921e+02,5.835412757102841397e+02,5.878735202881152873e+02,5.922057648659463212e+02,5.965380094437775824e+02,6.008702540216086163e+02,6.052024985994397639e+02,6.095347431772707978e+02,6.138669877551020591e+02,6.181992323329332066e+02,6.225314769107642405e+02,6.268637214885955018e+02,6.311959660664265357e+02,6.355282106442575696e+02,6.390916338535414525e+02,6.406048667466986899e+02,6.421180996398559273e+02,6.436313325330132784e+02,6.451445654261704021e+02,6.466577983193277532e+02,6.481710312124849906e+02,6.497144183673469797e+02,6.514266693877551688e+02,6.532614278911564725e+02,6.553105744897958402e+02,6.573987525753159389e+02,6.596267934888240916e+02,6.618548344023324717e+02,6.640828753158406244e+02,6.663109162293490044e+02,6.685389571428571571e+02,6.707669980563655372e+02,6.729950389698736899e+02,6.752230798833818426e+02,6.774511207968903364e+02,6.796791617103984890e+02,6.819072026239067554e+02
