Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
233.85	3.0000	821.90	0.0012167	1004.7	1008.3	2.6455	3.2035	4.7186	1213.1	-0.031758	0.00011394	0.63780	liquid
233.85	3.0000	15.001	0.066664	2603.2	2803.2	6.1856	2.3282	3.6119	504.03	18.338	1.6903e-05	0.047263	vapor
240.00	3.0000	14.656	0.068230	2619.8	2824.5	6.2274	2.1896	3.3487	511.27	17.634	1.7197e-05	0.047083	vapor
250.00	3.0000	14.159	0.070627	2644.7	2856.5	6.2893	2.0556	3.0831	521.35	16.545	1.7672e-05	0.046998	vapor
260.00	3.0000	13.718	0.072895	2667.8	2886.4	6.3459	1.9713	2.9094	530.27	15.541	1.8140e-05	0.047112	vapor
270.00	3.0000	13.322	0.075066	2689.7	2914.9	6.3987	1.9106	2.7822	538.48	14.618	1.8604e-05	0.047382	vapor
280.00	3.0000	12.960	0.077162	2710.7	2942.2	6.4486	1.8642	2.6836	546.19	13.769	1.9064e-05	0.047779	vapor
290.00	3.0000	12.627	0.079196	2731.0	2968.6	6.4959	1.8277	2.6051	553.50	12.986	1.9520e-05	0.048281	vapor
300.00	3.0000	12.318	0.081179	2750.8	2994.3	6.5412	1.7986	2.5414	560.47	12.264	1.9973e-05	0.048873	vapor
310.00	3.0000	12.031	0.083119	2770.1	3019.5	6.5847	1.7752	2.4893	567.17	11.598	2.0424e-05	0.049540	vapor
320.00	3.0000	11.762	0.085022	2789.1	3044.2	6.6266	1.7565	2.4463	573.62	10.983	2.0872e-05	0.050272	vapor
330.00	3.0000	11.508	0.086893	2807.8	3068.4	6.6672	1.7415	2.4106	579.85	10.415	2.1318e-05	0.051061	vapor
340.00	3.0000	11.269	0.088737	2826.2	3092.4	6.7066	1.7296	2.3808	585.90	9.8890	2.1761e-05	0.051899	vapor
350.00	3.0000	11.043	0.090556	2844.4	3116.1	6.7449	1.7202	2.3559	591.77	9.4012	2.2203e-05	0.052781	vapor
360.00	3.0000	10.828	0.092355	2862.4	3139.5	6.7823	1.7130	2.3349	597.50	8.9483	2.2642e-05	0.053702	vapor
370.00	3.0000	10.623	0.094134	2880.4	3162.8	6.8187	1.7074	2.3174	603.09	8.5269	2.3080e-05	0.054657	vapor
380.00	3.0000	10.428	0.095897	2898.2	3185.9	6.8544	1.7034	2.3027	608.55	8.1343	2.3516e-05	0.055642	vapor
390.00	3.0000	10.241	0.097645	2915.9	3208.8	6.8892	1.7006	2.2904	613.91	7.7679	2.3950e-05	0.056656	vapor
400.00	3.0000	10.062	0.099379	2933.5	3231.7	6.9234	1.6989	2.2801	619.15	7.4253	2.4383e-05	0.057694	vapor
410.00	3.0000	9.8911	0.10110	2951.1	3254.4	6.9570	1.6982	2.2717	624.30	7.1044	2.4814e-05	0.058756	vapor
420.00	3.0000	9.7265	0.10281	2968.7	3277.1	6.9900	1.6982	2.2648	629.36	6.8035	2.5243e-05	0.059838	vapor
430.00	3.0000	9.5682	0.10451	2986.2	3299.7	7.0224	1.6990	2.2592	634.33	6.5209	2.5671e-05	0.060940	vapor
440.00	3.0000	9.4159	0.10620	3003.7	3322.3	7.0542	1.7003	2.2548	639.22	6.2550	2.6097e-05	0.062060	vapor
450.00	3.0000	9.2690	0.10789	3021.2	3344.8	7.0856	1.7022	2.2514	644.04	6.0046	2.6522e-05	0.063197	vapor
460.00	3.0000	9.1273	0.10956	3038.7	3367.3	7.1165	1.7046	2.2489	648.79	5.7684	2.6945e-05	0.064350	vapor
470.00	3.0000	8.9904	0.11123	3056.1	3389.8	7.1470	1.7074	2.2473	653.47	5.5453	2.7367e-05	0.065518	vapor
480.00	3.0000	8.8581	0.11289	3073.6	3412.3	7.1770	1.7106	2.2464	658.09	5.3343	2.7788e-05	0.066699	vapor
490.00	3.0000	8.7301	0.11455	3091.1	3434.8	7.2066	1.7141	2.2461	662.65	5.1346	2.8207e-05	0.067894	vapor
500.00	3.0000	8.6062	0.11620	3108.6	3457.2	7.2359	1.7179	2.2464	667.15	4.9453	2.8624e-05	0.069101	vapor
510.00	3.0000	8.4862	0.11784	3126.2	3479.7	7.2647	1.7220	2.2472	671.60	4.7658	2.9040e-05	0.070321	vapor
520.00	3.0000	8.3697	0.11948	3143.7	3502.2	7.2933	1.7263	2.2485	676.00	4.5953	2.9455e-05	0.071551	vapor
530.00	3.0000	8.2568	0.12111	3161.3	3524.7	7.3214	1.7309	2.2502	680.34	4.4332	2.9868e-05	0.072792	vapor
540.00	3.0000	8.1471	0.12274	3178.9	3547.2	7.3493	1.7356	2.2523	684.64	4.2789	3.0280e-05	0.074043	vapor
550.00	3.0000	8.0406	0.12437	3196.6	3569.7	7.3768	1.7406	2.2548	688.89	4.1321	3.0690e-05	0.075304	vapor
560.00	3.0000	7.9371	0.12599	3214.3	3592.3	7.4041	1.7457	2.2576	693.10	3.9921	3.1100e-05	0.076574	vapor
570.00	3.0000	7.8364	0.12761	3232.0	3614.9	7.4310	1.7509	2.2607	697.27	3.8585	3.1507e-05	0.077852	vapor
580.00	3.0000	7.7385	0.12922	3249.8	3637.5	7.4577	1.7563	2.2640	701.39	3.7311	3.1913e-05	0.079139	vapor
590.00	3.0000	7.6431	0.13084	3267.6	3660.1	7.4841	1.7618	2.2676	705.48	3.6093	3.2318e-05	0.080433	vapor
600.00	3.0000	7.5503	0.13245	3285.5	3682.8	7.5103	1.7675	2.2715	709.52	3.4929	3.2722e-05	0.081734	vapor
610.00	3.0000	7.4598	0.13405	3303.4	3705.6	7.5362	1.7732	2.2755	713.54	3.3815	3.3124e-05	0.083042	vapor
620.00	3.0000	7.3716	0.13566	3321.4	3728.3	7.5618	1.7791	2.2797	717.51	3.2749	3.3525e-05	0.084357	vapor
630.00	3.0000	7.2856	0.13726	3339.4	3751.2	7.5872	1.7850	2.2842	721.45	3.1728	3.3924e-05	0.085678	vapor
640.00	3.0000	7.2017	0.13886	3357.5	3774.0	7.6124	1.7910	2.2887	725.36	3.0749	3.4322e-05	0.087004	vapor
650.00	3.0000	7.1198	0.14045	3375.6	3796.9	7.6373	1.7971	2.2934	729.23	2.9810	3.4718e-05	0.088336	vapor
660.00	3.0000	7.0399	0.14205	3393.8	3819.9	7.6621	1.8032	2.2983	733.08	2.8909	3.5114e-05	0.089672	vapor
670.00	3.0000	6.9619	0.14364	3412.0	3842.9	7.6866	1.8094	2.3033	736.89	2.8044	3.5507e-05	0.091014	vapor
680.00	3.0000	6.8856	0.14523	3430.3	3866.0	7.7109	1.8157	2.3084	740.67	2.7213	3.5900e-05	0.092361	vapor
690.00	3.0000	6.8111	0.14682	3448.6	3889.1	7.7350	1.8220	2.3136	744.43	2.6414	3.6291e-05	0.093711	vapor
700.00	3.0000	6.7383	0.14841	3467.0	3912.2	7.7590	1.8283	2.3189	748.16	2.5646	3.6681e-05	0.095066	vapor
710.00	3.0000	6.6671	0.14999	3485.5	3935.5	7.7827	1.8347	2.3243	751.86	2.4907	3.7069e-05	0.096425	vapor
720.00	3.0000	6.5974	0.15157	3504.0	3958.7	7.8062	1.8411	2.3298	755.53	2.4196	3.7456e-05	0.097788	vapor
730.00	3.0000	6.5292	0.15316	3522.6	3982.0	7.8296	1.8476	2.3353	759.18	2.3510	3.7842e-05	0.099155	vapor
740.00	3.0000	6.4625	0.15474	3541.2	4005.4	7.8528	1.8541	2.3409	762.80	2.2850	3.8226e-05	0.10052	vapor
750.00	3.0000	6.3972	0.15632	3559.9	4028.9	7.8758	1.8606	2.3466	766.40	2.2214	3.8609e-05	0.10190	vapor
760.00	3.0000	6.3333	0.15790	3578.7	4052.4	7.8987	1.8671	2.3524	769.98	2.1600	3.8991e-05	0.10328	vapor
770.00	3.0000	6.2707	0.15947	3597.5	4075.9	7.9214	1.8737	2.3582	773.53	2.1009	3.9372e-05	0.10466	vapor
780.00	3.0000	6.2093	0.16105	3616.4	4099.5	7.9439	1.8802	2.3640	777.06	2.0437	3.9751e-05	0.10604	vapor
790.00	3.0000	6.1492	0.16262	3635.3	4123.2	7.9663	1.8868	2.3699	780.57	1.9886	4.0129e-05	0.10742	vapor
800.00	3.0000	6.0903	0.16420	3654.3	4146.9	7.9885	1.8933	2.3758	784.05	1.9353	4.0505e-05	0.10881	vapor
810.00	3.0000	6.0325	0.16577	3673.4	4170.7	8.0105	1.8999	2.3817	787.52	1.8838	4.0880e-05	0.11021	vapor
820.00	3.0000	5.9759	0.16734	3692.5	4194.6	8.0325	1.9065	2.3877	790.96	1.8341	4.1254e-05	0.11160	vapor
830.00	3.0000	5.9203	0.16891	3711.7	4218.5	8.0542	1.9131	2.3937	794.39	1.7860	4.1627e-05	0.11300	vapor
840.00	3.0000	5.8658	0.17048	3731.0	4242.4	8.0759	1.9197	2.3997	797.79	1.7395	4.1998e-05	0.11440	vapor
850.00	3.0000	5.8123	0.17205	3750.3	4266.5	8.0973	1.9262	2.4058	801.18	1.6945	4.2368e-05	0.11580	vapor
860.00	3.0000	5.7599	0.17362	3769.7	4290.5	8.1187	1.9328	2.4118	804.55	1.6509	4.2737e-05	0.11721	vapor
870.00	3.0000	5.7083	0.17518	3789.1	4314.7	8.1399	1.9393	2.4179	807.89	1.6087	4.3104e-05	0.11861	vapor
880.00	3.0000	5.6578	0.17675	3808.7	4338.9	8.1610	1.9459	2.4239	811.23	1.5678	4.3470e-05	0.12002	vapor
890.00	3.0000	5.6081	0.17831	3828.2	4363.2	8.1820	1.9524	2.4300	814.54	1.5283	4.3835e-05	0.12144	vapor
900.00	3.0000	5.5593	0.17988	3847.9	4387.5	8.2028	1.9589	2.4361	817.84	1.4899	4.4199e-05	0.12285	vapor
910.00	3.0000	5.5114	0.18144	3867.6	4411.9	8.2235	1.9654	2.4421	821.12	1.4527	4.4561e-05	0.12427	vapor
920.00	3.0000	5.4643	0.18301	3887.3	4436.3	8.2441	1.9719	2.4482	824.38	1.4166	4.4923e-05	0.12569	vapor
930.00	3.0000	5.4181	0.18457	3907.2	4460.9	8.2645	1.9784	2.4543	827.63	1.3817	4.5283e-05	0.12711	vapor
940.00	3.0000	5.3726	0.18613	3927.0	4485.4	8.2849	1.9848	2.4603	830.86	1.3477	4.5641e-05	0.12853	vapor
950.00	3.0000	5.3279	0.18769	3947.0	4510.1	8.3051	1.9912	2.4664	834.07	1.3148	4.5999e-05	0.12996	vapor
960.00	3.0000	5.2840	0.18925	3967.0	4534.8	8.3252	1.9976	2.4724	837.28	1.2828	4.6355e-05	0.13138	vapor
970.00	3.0000	5.2408	0.19081	3987.1	4559.5	8.3452	2.0040	2.4785	840.46	1.2518	4.6710e-05	0.13281	vapor
980.00	3.0000	5.1983	0.19237	4007.2	4584.3	8.3651	2.0103	2.4845	843.63	1.2216	4.7064e-05	0.13424	vapor
990.00	3.0000	5.1565	0.19393	4027.4	4609.2	8.3848	2.0166	2.4905	846.79	1.1923	4.7417e-05	0.13568	vapor
1000.0	3.0000	5.1154	0.19549	4047.7	4634.1	8.4045	2.0229	2.4965	849.93	1.1638	4.7769e-05	0.13711	vapor
