Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
450.00	2.0000	14.636	0.068326	797.05	933.70	3.0484	0.94962	1.1464	406.25	1.2096	3.2560e-05	0.051400	vapor
460.00	2.0000	14.432	0.069290	806.60	945.18	3.0642	0.95396	1.1505	408.96	1.1647	3.2905e-05	0.052143	vapor
470.00	2.0000	14.234	0.070253	816.20	956.71	3.0798	0.95823	1.1545	411.64	1.1216	3.3248e-05	0.052883	vapor
480.00	2.0000	14.042	0.071215	825.84	968.27	3.0953	0.96243	1.1585	414.30	1.0802	3.3589e-05	0.053620	vapor
490.00	2.0000	13.855	0.072177	835.52	979.88	3.1106	0.96655	1.1624	416.94	1.0404	3.3927e-05	0.054354	vapor
500.00	2.0000	13.673	0.073138	845.24	991.52	3.1257	0.97060	1.1662	419.57	1.0021	3.4262e-05	0.055085	vapor
510.00	2.0000	13.495	0.074099	855.00	1003.2	3.1407	0.97458	1.1700	422.17	0.96523	3.4596e-05	0.055813	vapor
520.00	2.0000	13.323	0.075060	864.80	1014.9	3.1556	0.97850	1.1737	424.76	0.92975	3.4927e-05	0.056537	vapor
530.00	2.0000	13.155	0.076019	874.63	1026.7	3.1703	0.98234	1.1774	427.33	0.89557	3.5255e-05	0.057259	vapor
540.00	2.0000	12.991	0.076979	884.51	1038.5	3.1849	0.98612	1.1810	429.89	0.86261	3.5582e-05	0.057977	vapor
550.00	2.0000	12.831	0.077938	894.42	1050.3	3.1994	0.98984	1.1845	432.42	0.83082	3.5906e-05	0.058692	vapor
560.00	2.0000	12.675	0.078896	904.36	1062.2	3.2137	0.99349	1.1880	434.94	0.80014	3.6228e-05	0.059404	vapor
570.00	2.0000	12.523	0.079855	914.34	1074.1	3.2279	0.99707	1.1914	437.45	0.77052	3.6548e-05	0.060113	vapor
580.00	2.0000	12.374	0.080812	924.36	1086.0	3.2420	1.0006	1.1948	439.94	0.74190	3.6866e-05	0.060819	vapor
590.00	2.0000	12.229	0.081770	934.41	1097.9	3.2559	1.0041	1.1981	442.41	0.71423	3.7182e-05	0.061521	vapor
600.00	2.0000	12.088	0.082727	944.49	1109.9	3.2697	1.0075	1.2014	444.87	0.68748	3.7495e-05	0.062221	vapor
610.00	2.0000	11.950	0.083684	954.61	1122.0	3.2834	1.0108	1.2046	447.32	0.66160	3.7807e-05	0.062917	vapor
620.00	2.0000	11.815	0.084640	964.76	1134.0	3.2970	1.0141	1.2077	449.75	0.63654	3.8117e-05	0.063610	vapor
630.00	2.0000	11.683	0.085596	974.94	1146.1	3.3105	1.0173	1.2108	452.16	0.61228	3.8425e-05	0.064300	vapor
640.00	2.0000	11.554	0.086552	985.15	1158.3	3.3238	1.0205	1.2139	454.56	0.58878	3.8731e-05	0.064987	vapor
650.00	2.0000	11.428	0.087508	995.39	1170.4	3.3371	1.0236	1.2169	456.95	0.56599	3.9035e-05	0.065671	vapor
660.00	2.0000	11.304	0.088463	1005.7	1182.6	3.3502	1.0267	1.2198	459.33	0.54391	3.9337e-05	0.066352	vapor
670.00	2.0000	11.183	0.089418	1016.0	1194.8	3.3632	1.0297	1.2227	461.69	0.52248	3.9637e-05	0.067030	vapor
680.00	2.0000	11.065	0.090372	1026.3	1207.0	3.3761	1.0327	1.2256	464.04	0.50168	3.9935e-05	0.067705	vapor
690.00	2.0000	10.950	0.091327	1036.7	1219.3	3.3889	1.0356	1.2284	466.38	0.48150	4.0232e-05	0.068377	vapor
700.00	2.0000	10.836	0.092281	1047.1	1231.6	3.4016	1.0384	1.2312	468.70	0.46190	4.0527e-05	0.069045	vapor
710.00	2.0000	10.726	0.093235	1057.5	1243.9	3.4142	1.0412	1.2339	471.02	0.44285	4.0820e-05	0.069711	vapor
720.00	2.0000	10.617	0.094189	1067.9	1256.3	3.4267	1.0440	1.2366	473.32	0.42434	4.1112e-05	0.070374	vapor
730.00	2.0000	10.511	0.095143	1078.4	1268.7	3.4391	1.0467	1.2392	475.61	0.40635	4.1402e-05	0.071034	vapor
740.00	2.0000	10.406	0.096096	1088.9	1281.1	3.4514	1.0494	1.2418	477.89	0.38885	4.1690e-05	0.071690	vapor
750.00	2.0000	10.304	0.097049	1099.4	1293.5	3.4636	1.0520	1.2443	480.15	0.37183	4.1976e-05	0.072344	vapor
760.00	2.0000	10.204	0.098002	1110.0	1306.0	3.4758	1.0546	1.2468	482.41	0.35526	4.2261e-05	0.072995	vapor
770.00	2.0000	10.106	0.098955	1120.5	1318.4	3.4878	1.0571	1.2493	484.65	0.33913	4.2545e-05	0.073643	vapor
780.00	2.0000	10.009	0.099907	1131.1	1330.9	3.4997	1.0596	1.2517	486.89	0.32343	4.2827e-05	0.074288	vapor
790.00	2.0000	9.9148	0.10086	1141.8	1343.5	3.5115	1.0620	1.2541	489.11	0.30813	4.3107e-05	0.074930	vapor
800.00	2.0000	9.8220	0.10181	1152.4	1356.0	3.5233	1.0644	1.2564	491.33	0.29322	4.3386e-05	0.075570	vapor
