Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
200.00	1.5000	7.5498	0.13245	2597.3	2796.0	6.4536	2.0206	2.9091	505.51	24.545	1.5733e-05	0.039804	vapor
210.00	1.5000	7.3185	0.13664	2618.9	2823.9	6.5120	1.8936	2.6965	514.62	22.511	1.6181e-05	0.040008	vapor
220.00	1.5000	7.1100	0.14065	2639.2	2850.2	6.5659	1.8237	2.5722	522.63	20.812	1.6626e-05	0.040346	vapor
230.00	1.5000	6.9191	0.14453	2658.7	2875.5	6.6166	1.7769	2.4856	530.06	19.328	1.7070e-05	0.040792	vapor
240.00	1.5000	6.7427	0.14831	2677.5	2900.0	6.6649	1.7425	2.4201	537.09	18.004	1.7511e-05	0.041330	vapor
250.00	1.5000	6.5785	0.15201	2695.9	2923.9	6.7111	1.7162	2.3685	543.81	16.813	1.7950e-05	0.041944	vapor
260.00	1.5000	6.4248	0.15565	2713.9	2947.4	6.7555	1.6957	2.3272	550.28	15.736	1.8389e-05	0.042625	vapor
270.00	1.5000	6.2804	0.15923	2731.6	2970.5	6.7984	1.6798	2.2939	556.54	14.759	1.8825e-05	0.043364	vapor
280.00	1.5000	6.1441	0.16276	2749.1	2993.3	6.8400	1.6675	2.2667	562.61	13.871	1.9261e-05	0.044154	vapor
290.00	1.5000	6.0150	0.16625	2766.5	3015.8	6.8804	1.6580	2.2446	568.51	13.062	1.9696e-05	0.044989	vapor
300.00	1.5000	5.8925	0.16971	2783.6	3038.2	6.9198	1.6509	2.2266	574.27	12.323	2.0129e-05	0.045864	vapor
310.00	1.5000	5.7760	0.17313	2800.7	3060.4	6.9582	1.6457	2.2119	579.89	11.645	2.0562e-05	0.046774	vapor
320.00	1.5000	5.6648	0.17653	2817.6	3082.4	6.9957	1.6422	2.2000	585.39	11.023	2.0993e-05	0.047717	vapor
330.00	1.5000	5.5586	0.17990	2834.5	3104.4	7.0324	1.6399	2.1904	590.78	10.450	2.1424e-05	0.048688	vapor
340.00	1.5000	5.4569	0.18325	2851.4	3126.2	7.0683	1.6388	2.1828	596.07	9.9206	2.1853e-05	0.049686	vapor
350.00	1.5000	5.3594	0.18659	2868.2	3148.0	7.1036	1.6387	2.1768	601.26	9.4309	2.2282e-05	0.050708	vapor
360.00	1.5000	5.2659	0.18990	2884.9	3169.8	7.1382	1.6393	2.1722	606.37	8.9768	2.2710e-05	0.051752	vapor
370.00	1.5000	5.1759	0.19320	2901.7	3191.5	7.1722	1.6406	2.1688	611.39	8.5547	2.3136e-05	0.052816	vapor
380.00	1.5000	5.0894	0.19649	2918.4	3213.2	7.2057	1.6426	2.1665	616.34	8.1616	2.3562e-05	0.053898	vapor
390.00	1.5000	5.0060	0.19976	2935.2	3234.8	7.2386	1.6451	2.1651	621.22	7.7947	2.3987e-05	0.054998	vapor
400.00	1.5000	4.9256	0.20302	2951.9	3256.5	7.2710	1.6480	2.1645	626.03	7.4518	2.4411e-05	0.056113	vapor
410.00	1.5000	4.8480	0.20627	2968.7	3278.1	7.3029	1.6513	2.1646	630.78	7.1305	2.4834e-05	0.057244	vapor
420.00	1.5000	4.7730	0.20951	2985.5	3299.8	7.3343	1.6549	2.1653	635.46	6.8292	2.5256e-05	0.058388	vapor
430.00	1.5000	4.7005	0.21274	3002.3	3321.4	7.3654	1.6589	2.1666	640.09	6.5461	2.5677e-05	0.059546	vapor
440.00	1.5000	4.6303	0.21597	3019.1	3343.1	7.3960	1.6632	2.1683	644.67	6.2797	2.6097e-05	0.060716	vapor
450.00	1.5000	4.5624	0.21918	3036.0	3364.8	7.4262	1.6677	2.1705	649.18	6.0286	2.6516e-05	0.061898	vapor
460.00	1.5000	4.4966	0.22239	3052.9	3386.5	7.4560	1.6724	2.1731	653.65	5.7918	2.6934e-05	0.063091	vapor
470.00	1.5000	4.4328	0.22559	3069.9	3408.3	7.4855	1.6773	2.1760	658.07	5.5680	2.7350e-05	0.064295	vapor
480.00	1.5000	4.3709	0.22879	3086.9	3430.0	7.5146	1.6824	2.1793	662.45	5.3564	2.7766e-05	0.065510	vapor
490.00	1.5000	4.3107	0.23198	3103.9	3451.8	7.5433	1.6877	2.1829	666.77	5.1560	2.8180e-05	0.066734	vapor
500.00	1.5000	4.2524	0.23516	3120.9	3473.7	7.5718	1.6931	2.1867	671.06	4.9660	2.8594e-05	0.067968	vapor
510.00	1.5000	4.1956	0.23834	3138.1	3495.6	7.5999	1.6987	2.1908	675.30	4.7858	2.9006e-05	0.069211	vapor
520.00	1.5000	4.1405	0.24152	3155.2	3517.5	7.6277	1.7043	2.1951	679.50	4.6145	2.9417e-05	0.070463	vapor
530.00	1.5000	4.0868	0.24469	3172.4	3539.5	7.6553	1.7101	2.1995	683.67	4.4517	2.9827e-05	0.071723	vapor
540.00	1.5000	4.0346	0.24785	3189.7	3561.5	7.6825	1.7160	2.2042	687.79	4.2968	3.0236e-05	0.072991	vapor
550.00	1.5000	3.9838	0.25102	3207.0	3583.6	7.7095	1.7220	2.2091	691.88	4.1493	3.0644e-05	0.074268	vapor
560.00	1.5000	3.9343	0.25418	3224.4	3605.7	7.7362	1.7281	2.2141	695.94	4.0087	3.1050e-05	0.075551	vapor
570.00	1.5000	3.8860	0.25733	3241.8	3627.8	7.7626	1.7343	2.2192	699.95	3.8745	3.1456e-05	0.076842	vapor
580.00	1.5000	3.8390	0.26048	3259.3	3650.1	7.7888	1.7405	2.2245	703.94	3.7464	3.1860e-05	0.078140	vapor
590.00	1.5000	3.7931	0.26363	3276.9	3672.3	7.8148	1.7468	2.2299	707.89	3.6241	3.2263e-05	0.079445	vapor
600.00	1.5000	3.7484	0.26678	3294.5	3694.7	7.8405	1.7532	2.2354	711.81	3.5071	3.2664e-05	0.080756	vapor
610.00	1.5000	3.7047	0.26992	3312.2	3717.0	7.8660	1.7596	2.2410	715.70	3.3951	3.3065e-05	0.082073	vapor
620.00	1.5000	3.6621	0.27307	3329.9	3739.5	7.8912	1.7660	2.2467	719.56	3.2880	3.3464e-05	0.083396	vapor
630.00	1.5000	3.6205	0.27620	3347.7	3762.0	7.9163	1.7726	2.2525	723.39	3.1854	3.3862e-05	0.084725	vapor
640.00	1.5000	3.5799	0.27934	3365.5	3784.5	7.9411	1.7791	2.2584	727.20	3.0870	3.4259e-05	0.086059	vapor
650.00	1.5000	3.5401	0.28248	3383.4	3807.1	7.9658	1.7857	2.2643	730.97	2.9926	3.4654e-05	0.087398	vapor
660.00	1.5000	3.5013	0.28561	3401.4	3829.8	7.9902	1.7924	2.2704	734.72	2.9021	3.5048e-05	0.088743	vapor
670.00	1.5000	3.4633	0.28874	3419.4	3852.6	8.0144	1.7990	2.2764	738.44	2.8152	3.5441e-05	0.090093	vapor
680.00	1.5000	3.4262	0.29187	3437.6	3875.4	8.0385	1.8057	2.2826	742.14	2.7316	3.5833e-05	0.091447	vapor
690.00	1.5000	3.3899	0.29499	3455.7	3898.2	8.0623	1.8124	2.2888	745.81	2.6514	3.6224e-05	0.092806	vapor
700.00	1.5000	3.3544	0.29812	3473.9	3921.1	8.0860	1.8192	2.2950	749.46	2.5742	3.6613e-05	0.094169	vapor
710.00	1.5000	3.3196	0.30124	3492.2	3944.1	8.1095	1.8259	2.3013	753.08	2.4999	3.7001e-05	0.095537	vapor
720.00	1.5000	3.2856	0.30436	3510.6	3967.2	8.1328	1.8327	2.3076	756.68	2.4284	3.7388e-05	0.096909	vapor
730.00	1.5000	3.2522	0.30748	3529.0	3990.3	8.1560	1.8395	2.3139	760.26	2.3596	3.7773e-05	0.098285	vapor
740.00	1.5000	3.2196	0.31060	3547.5	4013.4	8.1789	1.8463	2.3203	763.81	2.2932	3.8157e-05	0.099665	vapor
750.00	1.5000	3.1876	0.31372	3566.1	4036.7	8.2018	1.8531	2.3267	767.35	2.2293	3.8540e-05	0.10105	vapor
760.00	1.5000	3.1562	0.31684	3584.7	4060.0	8.2244	1.8599	2.3331	770.86	2.1677	3.8922e-05	0.10244	vapor
770.00	1.5000	3.1255	0.31995	3603.4	4083.3	8.2469	1.8667	2.3396	774.35	2.1082	3.9302e-05	0.10383	vapor
780.00	1.5000	3.0954	0.32306	3622.2	4106.8	8.2693	1.8735	2.3460	777.82	2.0508	3.9682e-05	0.10522	vapor
790.00	1.5000	3.0658	0.32618	3641.0	4130.2	8.2915	1.8803	2.3525	781.28	1.9954	4.0060e-05	0.10662	vapor
800.00	1.5000	3.0368	0.32929	3659.9	4153.8	8.3135	1.8871	2.3590	784.71	1.9419	4.0436e-05	0.10802	vapor
810.00	1.5000	3.0084	0.33240	3678.8	4177.4	8.3354	1.8939	2.3654	788.12	1.8902	4.0812e-05	0.10943	vapor
820.00	1.5000	2.9805	0.33551	3697.8	4201.1	8.3572	1.9007	2.3719	791.52	1.8402	4.1186e-05	0.11084	vapor
830.00	1.5000	2.9532	0.33862	3716.9	4224.9	8.3788	1.9074	2.3784	794.89	1.7919	4.1559e-05	0.11225	vapor
840.00	1.5000	2.9263	0.34173	3736.1	4248.7	8.4003	1.9142	2.3849	798.25	1.7452	4.1931e-05	0.11367	vapor
850.00	1.5000	2.9000	0.34483	3755.3	4272.6	8.4217	1.9209	2.3914	801.60	1.7000	4.2301e-05	0.11508	vapor
860.00	1.5000	2.8741	0.34794	3774.6	4296.5	8.4429	1.9277	2.3979	804.92	1.6562	4.2671e-05	0.11650	vapor
870.00	1.5000	2.8486	0.35104	3794.0	4320.5	8.4640	1.9344	2.4043	808.23	1.6139	4.3039e-05	0.11793	vapor
880.00	1.5000	2.8237	0.35415	3813.4	4344.6	8.4850	1.9411	2.4108	811.52	1.5728	4.3405e-05	0.11936	vapor
890.00	1.5000	2.7991	0.35725	3832.9	4368.7	8.5058	1.9477	2.4172	814.79	1.5331	4.3771e-05	0.12079	vapor
900.00	1.5000	2.7750	0.36036	3852.4	4392.9	8.5266	1.9544	2.4237	818.05	1.4946	4.4135e-05	0.12222	vapor
910.00	1.5000	2.7514	0.36346	3872.0	4417.2	8.5472	1.9610	2.4301	821.30	1.4572	4.4499e-05	0.12365	vapor
920.00	1.5000	2.7281	0.36656	3891.7	4441.5	8.5676	1.9676	2.4365	824.53	1.4210	4.4861e-05	0.12509	vapor
930.00	1.5000	2.7052	0.36966	3911.5	4465.9	8.5880	1.9742	2.4429	827.74	1.3859	4.5221e-05	0.12653	vapor
940.00	1.5000	2.6827	0.37276	3931.3	4490.4	8.6082	1.9808	2.4493	830.94	1.3518	4.5581e-05	0.12797	vapor
950.00	1.5000	2.6606	0.37586	3951.1	4514.9	8.6284	1.9873	2.4556	834.12	1.3188	4.5939e-05	0.12942	vapor
960.00	1.5000	2.6388	0.37896	3971.1	4539.5	8.6484	1.9938	2.4619	837.30	1.2867	4.6297e-05	0.13087	vapor
970.00	1.5000	2.6174	0.38206	3991.1	4564.2	8.6683	2.0003	2.4683	840.45	1.2555	4.6653e-05	0.13232	vapor
980.00	1.5000	2.5964	0.38516	4011.1	4588.9	8.6881	2.0067	2.4745	843.60	1.2252	4.7007e-05	0.13377	vapor
990.00	1.5000	2.5756	0.38825	4031.3	4613.7	8.7078	2.0131	2.4808	846.73	1.1958	4.7361e-05	0.13523	vapor
1000.0	1.5000	2.5553	0.39135	4051.5	4638.5	8.7274	2.0195	2.4870	849.84	1.1672	4.7714e-05	0.13669	vapor
