Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
370.00	3.0000	15.517	0.064447	480.61	673.95	6.6364	0.78930	1.0924	520.65	-0.13714	3.1254e-05	0.046881	vapor
380.00	3.0000	15.280	0.065446	488.54	684.88	6.6533	0.79158	1.0945	524.40	-0.16012	3.1577e-05	0.047442	vapor
390.00	3.0000	15.050	0.066446	496.50	695.84	6.6699	0.79388	1.0965	528.10	-0.18221	3.1898e-05	0.048001	vapor
400.00	3.0000	14.827	0.067444	504.48	706.81	6.6863	0.79620	1.0986	531.78	-0.20345	3.2218e-05	0.048561	vapor
410.00	3.0000	14.611	0.068443	512.48	717.81	6.7026	0.79854	1.1008	535.41	-0.22387	3.2535e-05	0.049119	vapor
420.00	3.0000	14.401	0.069441	520.51	728.83	6.7186	0.80090	1.1029	539.02	-0.24353	3.2850e-05	0.049678	vapor
430.00	3.0000	14.197	0.070439	528.55	739.87	6.7344	0.80328	1.1051	542.60	-0.26245	3.3163e-05	0.050235	vapor
440.00	3.0000	13.999	0.071436	536.62	750.93	6.7500	0.80566	1.1073	546.14	-0.28067	3.3474e-05	0.050791	vapor
450.00	3.0000	13.806	0.072433	544.71	762.01	6.7654	0.80806	1.1095	549.66	-0.29821	3.3784e-05	0.051347	vapor
460.00	3.0000	13.618	0.073430	552.83	773.12	6.7807	0.81046	1.1118	553.14	-0.31512	3.4091e-05	0.051902	vapor
470.00	3.0000	13.436	0.074427	560.97	784.25	6.7958	0.81287	1.1140	556.60	-0.33142	3.4397e-05	0.052457	vapor
480.00	3.0000	13.258	0.075423	569.13	795.40	6.8107	0.81528	1.1163	560.03	-0.34713	3.4701e-05	0.053010	vapor
490.00	3.0000	13.086	0.076420	577.32	806.58	6.8254	0.81769	1.1186	563.44	-0.36228	3.5003e-05	0.053562	vapor
500.00	3.0000	12.917	0.077416	585.53	817.77	6.8400	0.82009	1.1208	566.82	-0.37690	3.5304e-05	0.054114	vapor
510.00	3.0000	12.753	0.078411	593.76	828.99	6.8544	0.82250	1.1231	570.17	-0.39100	3.5603e-05	0.054664	vapor
520.00	3.0000	12.593	0.079407	602.02	840.24	6.8687	0.82490	1.1254	573.50	-0.40462	3.5900e-05	0.055214	vapor
530.00	3.0000	12.437	0.080402	610.29	851.50	6.8828	0.82729	1.1277	576.81	-0.41777	3.6196e-05	0.055762	vapor
540.00	3.0000	12.285	0.081397	618.60	862.79	6.8968	0.82968	1.1299	580.09	-0.43048	3.6490e-05	0.056309	vapor
550.00	3.0000	12.137	0.082392	626.92	874.10	6.9106	0.83205	1.1322	583.36	-0.44275	3.6782e-05	0.056855	vapor
560.00	3.0000	11.992	0.083387	635.27	885.43	6.9243	0.83441	1.1344	586.60	-0.45462	3.7074e-05	0.057400	vapor
570.00	3.0000	11.851	0.084381	643.64	896.79	6.9378	0.83677	1.1367	589.82	-0.46609	3.7363e-05	0.057944	vapor
580.00	3.0000	11.713	0.085376	652.04	908.17	6.9512	0.83910	1.1389	593.01	-0.47718	3.7651e-05	0.058487	vapor
590.00	3.0000	11.578	0.086370	660.46	919.57	6.9645	0.84143	1.1412	596.19	-0.48792	3.7938e-05	0.059028	vapor
600.00	3.0000	11.446	0.087364	668.90	930.99	6.9777	0.84374	1.1434	599.35	-0.49830	3.8224e-05	0.059568	vapor
610.00	3.0000	11.318	0.088358	677.36	942.43	6.9907	0.84603	1.1456	602.49	-0.50836	3.8508e-05	0.060107	vapor
620.00	3.0000	11.192	0.089352	685.84	953.90	7.0036	0.84831	1.1478	605.61	-0.51809	3.8790e-05	0.060644	vapor
630.00	3.0000	11.069	0.090346	694.35	965.39	7.0164	0.85056	1.1500	608.71	-0.52752	3.9072e-05	0.061180	vapor
640.00	3.0000	10.948	0.091339	702.88	976.90	7.0291	0.85280	1.1521	611.80	-0.53666	3.9352e-05	0.061715	vapor
650.00	3.0000	10.830	0.092333	711.43	988.43	7.0416	0.85502	1.1543	614.86	-0.54551	3.9631e-05	0.062248	vapor
660.00	3.0000	10.715	0.093326	720.01	999.99	7.0541	0.85723	1.1564	617.91	-0.55409	3.9908e-05	0.062780	vapor
670.00	3.0000	10.602	0.094319	728.60	1011.6	7.0664	0.85941	1.1585	620.95	-0.56241	4.0185e-05	0.063310	vapor
680.00	3.0000	10.492	0.095312	737.22	1023.2	7.0787	0.86157	1.1606	623.96	-0.57048	4.0460e-05	0.063839	vapor
690.00	3.0000	10.384	0.096305	745.86	1034.8	7.0908	0.86371	1.1627	626.96	-0.57831	4.0734e-05	0.064367	vapor
700.00	3.0000	10.278	0.097298	754.51	1046.4	7.1028	0.86583	1.1647	629.95	-0.58591	4.1007e-05	0.064893	vapor
710.00	3.0000	10.174	0.098291	763.19	1058.1	7.1147	0.86792	1.1668	632.92	-0.59328	4.1278e-05	0.065418	vapor
720.00	3.0000	10.072	0.099284	771.89	1069.7	7.1265	0.87000	1.1688	635.87	-0.60044	4.1549e-05	0.065941	vapor
730.00	3.0000	9.9725	0.10028	780.61	1081.4	7.1383	0.87205	1.1708	638.81	-0.60739	4.1818e-05	0.066463	vapor
740.00	3.0000	9.8747	0.10127	789.35	1093.2	7.1499	0.87408	1.1728	641.74	-0.61415	4.2087e-05	0.066983	vapor
750.00	3.0000	9.7789	0.10226	798.11	1104.9	7.1614	0.87609	1.1747	644.65	-0.62071	4.2354e-05	0.067502	vapor
760.00	3.0000	9.6849	0.10325	806.89	1116.7	7.1728	0.87808	1.1766	647.55	-0.62709	4.2620e-05	0.068019	vapor
770.00	3.0000	9.5927	0.10425	815.69	1128.4	7.1842	0.88004	1.1786	650.43	-0.63328	4.2886e-05	0.068534	vapor
780.00	3.0000	9.5023	0.10524	824.51	1140.2	7.1954	0.88198	1.1804	653.30	-0.63931	4.3150e-05	0.069049	vapor
790.00	3.0000	9.4136	0.10623	833.35	1152.0	7.2066	0.88390	1.1823	656.16	-0.64517	4.3413e-05	0.069561	vapor
800.00	3.0000	9.3265	0.10722	842.21	1163.9	7.2177	0.88579	1.1842	659.00	-0.65088	4.3676e-05	0.070072	vapor
810.00	3.0000	9.2410	0.10821	851.08	1175.7	7.2287	0.88767	1.1860	661.83	-0.65643	4.3937e-05	0.070582	vapor
820.00	3.0000	9.1570	0.10921	859.97	1187.6	7.2396	0.88952	1.1878	664.65	-0.66183	4.4197e-05	0.071090	vapor
830.00	3.0000	9.0746	0.11020	868.89	1199.5	7.2504	0.89135	1.1896	667.45	-0.66708	4.4457e-05	0.071597	vapor
840.00	3.0000	8.9937	0.11119	877.82	1211.4	7.2612	0.89315	1.1914	670.25	-0.67220	4.4715e-05	0.072102	vapor
850.00	3.0000	8.9142	0.11218	886.76	1223.3	7.2718	0.89493	1.1931	673.03	-0.67719	4.4973e-05	0.072606	vapor
860.00	3.0000	8.8361	0.11317	895.73	1235.2	7.2824	0.89670	1.1948	675.80	-0.68204	4.5230e-05	0.073108	vapor
870.00	3.0000	8.7593	0.11416	904.71	1247.2	7.2929	0.89843	1.1965	678.56	-0.68677	4.5486e-05	0.073609	vapor
880.00	3.0000	8.6839	0.11516	913.71	1259.2	7.3033	0.90015	1.1982	681.30	-0.69138	4.5741e-05	0.074108	vapor
890.00	3.0000	8.6098	0.11615	922.73	1271.2	7.3137	0.90185	1.1999	684.04	-0.69587	4.5995e-05	0.074605	vapor
900.00	3.0000	8.5369	0.11714	931.76	1283.2	7.3240	0.90352	1.2015	686.76	-0.70025	4.6249e-05	0.075102	vapor
910.00	3.0000	8.4653	0.11813	940.81	1295.2	7.3342	0.90517	1.2031	689.47	-0.70452	4.6501e-05	0.075596	vapor
920.00	3.0000	8.3949	0.11912	949.87	1307.2	7.3443	0.90680	1.2047	692.18	-0.70869	4.6753e-05	0.076089	vapor
930.00	3.0000	8.3256	0.12011	958.95	1319.3	7.3544	0.90841	1.2063	694.87	-0.71275	4.7004e-05	0.076581	vapor
940.00	3.0000	8.2574	0.12110	968.05	1331.4	7.3644	0.91000	1.2079	697.55	-0.71671	4.7254e-05	0.077072	vapor
950.00	3.0000	8.1904	0.12209	977.17	1343.4	7.3743	0.91157	1.2094	700.22	-0.72058	4.7504e-05	0.077560	vapor
960.00	3.0000	8.1245	0.12308	986.29	1355.5	7.3841	0.91311	1.2109	702.88	-0.72435	4.7752e-05	0.078048	vapor
970.00	3.0000	8.0596	0.12408	995.44	1367.7	7.3939	0.91464	1.2124	705.53	-0.72804	4.8000e-05	0.078534	vapor
980.00	3.0000	7.9957	0.12507	1004.6	1379.8	7.4036	0.91615	1.2139	708.17	-0.73163	4.8248e-05	0.079019	vapor
990.00	3.0000	7.9329	0.12606	1013.8	1391.9	7.4133	0.91763	1.2154	710.80	-0.73514	4.8494e-05	0.079502	vapor
1000.0	3.0000	7.8710	0.12705	1023.0	1404.1	7.4229	0.91910	1.2168	713.42	-0.73857	4.8740e-05	0.079984	vapor
1010.0	3.0000	7.8101	0.12804	1032.2	1416.3	7.4324	0.92055	1.2182	716.04	-0.74192	4.8985e-05	0.080464	vapor
1020.0	3.0000	7.7501	0.12903	1041.4	1428.5	7.4419	0.92198	1.2196	718.64	-0.74520	4.9229e-05	0.080943	vapor
1030.0	3.0000	7.6911	0.13002	1050.6	1440.7	7.4513	0.92339	1.2210	721.23	-0.74840	4.9473e-05	0.081421	vapor
1040.0	3.0000	7.6329	0.13101	1059.9	1452.9	7.4606	0.92478	1.2224	723.82	-0.75152	4.9716e-05	0.081897	vapor
1050.0	3.0000	7.5756	0.13200	1069.1	1465.1	7.4699	0.92615	1.2237	726.39	-0.75458	4.9959e-05	0.082372	vapor
1060.0	3.0000	7.5192	0.13299	1078.4	1477.4	7.4791	0.92751	1.2251	728.96	-0.75756	5.0200e-05	0.082846	vapor
1070.0	3.0000	7.4636	0.13398	1087.7	1489.6	7.4883	0.92884	1.2264	731.51	-0.76048	5.0441e-05	0.083318	vapor
1080.0	3.0000	7.4088	0.13497	1097.0	1501.9	7.4974	0.93016	1.2277	734.06	-0.76334	5.0682e-05	0.083789	vapor
1090.0	3.0000	7.3548	0.13596	1106.3	1514.2	7.5064	0.93146	1.2290	736.60	-0.76613	5.0922e-05	0.084259	vapor
1100.0	3.0000	7.3017	0.13696	1115.6	1526.5	7.5154	0.93275	1.2302	739.13	-0.76886	5.1161e-05	0.084727	vapor
1110.0	3.0000	7.2492	0.13795	1124.9	1538.8	7.5243	0.93401	1.2315	741.65	-0.77153	5.1400e-05	0.085194	vapor
1120.0	3.0000	7.1975	0.13894	1134.3	1551.1	7.5332	0.93526	1.2327	744.16	-0.77414	5.1638e-05	0.085660	vapor
1130.0	3.0000	7.1466	0.13993	1143.7	1563.4	7.5420	0.93650	1.2339	746.67	-0.77670	5.1875e-05	0.086124	vapor
1140.0	3.0000	7.0964	0.14092	1153.0	1575.8	7.5508	0.93771	1.2351	749.17	-0.77920	5.2112e-05	0.086588	vapor
1150.0	3.0000	7.0468	0.14191	1162.4	1588.1	7.5595	0.93891	1.2363	751.66	-0.78165	5.2349e-05	0.087050	vapor
1160.0	3.0000	6.9980	0.14290	1171.8	1600.5	7.5682	0.94010	1.2375	754.14	-0.78405	5.2584e-05	0.087511	vapor
1170.0	3.0000	6.9498	0.14389	1181.2	1612.9	7.5768	0.94127	1.2386	756.61	-0.78640	5.2820e-05	0.087970	vapor
1180.0	3.0000	6.9023	0.14488	1190.6	1625.3	7.5853	0.94242	1.2398	759.07	-0.78870	5.3054e-05	0.088429	vapor
1190.0	3.0000	6.8555	0.14587	1200.1	1637.7	7.5938	0.94356	1.2409	761.53	-0.79095	5.3288e-05	0.088886	vapor
1200.0	3.0000	6.8093	0.14686	1209.5	1650.1	7.6023	0.94468	1.2420	763.98	-0.79315	5.3522e-05	0.089342	vapor
1210.0	3.0000	6.7637	0.14785	1219.0	1662.5	7.6107	0.94579	1.2431	766.42	-0.79531	5.3755e-05	0.089797	vapor
1220.0	3.0000	6.7187	0.14884	1228.4	1675.0	7.6191	0.94689	1.2442	768.86	-0.79743	5.3987e-05	0.090251	vapor
1230.0	3.0000	6.6743	0.14983	1237.9	1687.4	7.6274	0.94797	1.2453	771.28	-0.79950	5.4220e-05	0.090703	vapor
1240.0	3.0000	6.6304	0.15082	1247.4	1699.9	7.6356	0.94903	1.2463	773.70	-0.80153	5.4451e-05	0.091155	vapor
1250.0	3.0000	6.5872	0.15181	1256.9	1712.3	7.6438	0.95009	1.2473	776.11	-0.80352	5.4682e-05	0.091605	vapor
1260.0	3.0000	6.5445	0.15280	1266.4	1724.8	7.6520	0.95112	1.2484	778.52	-0.80547	5.4913e-05	0.092054	vapor
1270.0	3.0000	6.5024	0.15379	1275.9	1737.3	7.6601	0.95215	1.2494	780.92	-0.80738	5.5143e-05	0.092503	vapor
1280.0	3.0000	6.4608	0.15478	1285.5	1749.8	7.6682	0.95316	1.2504	783.31	-0.80925	5.5372e-05	0.092950	vapor
1290.0	3.0000	6.4197	0.15577	1295.0	1762.3	7.6762	0.95416	1.2514	785.69	-0.81109	5.5601e-05	0.093396	vapor
1300.0	3.0000	6.3792	0.15676	1304.5	1774.8	7.6842	0.95515	1.2523	788.07	-0.81289	5.5830e-05	0.093841	vapor
1310.0	3.0000	6.3392	0.15775	1314.1	1787.4	7.6922	0.95612	1.2533	790.44	-0.81465	5.6058e-05	0.094284	vapor
1320.0	3.0000	6.2996	0.15874	1323.7	1799.9	7.7000	0.95708	1.2543	792.80	-0.81638	5.6286e-05	0.094727	vapor
1330.0	3.0000	6.2606	0.15973	1333.3	1812.4	7.7079	0.95803	1.2552	795.15	-0.81808	5.6513e-05	0.095169	vapor
1340.0	3.0000	6.2220	0.16072	1342.8	1825.0	7.7157	0.95896	1.2561	797.50	-0.81974	5.6740e-05	0.095610	vapor
1350.0	3.0000	6.1839	0.16171	1352.4	1837.6	7.7235	0.95989	1.2570	799.84	-0.82137	5.6966e-05	0.096050	vapor
1360.0	3.0000	6.1463	0.16270	1362.0	1850.1	7.7312	0.96080	1.2579	802.18	-0.82297	5.7192e-05	0.096488	vapor
1370.0	3.0000	6.1091	0.16369	1371.7	1862.7	7.7389	0.96170	1.2588	804.51	-0.82454	5.7418e-05	0.096926	vapor
1380.0	3.0000	6.0724	0.16468	1381.3	1875.3	7.7465	0.96259	1.2597	806.83	-0.82609	5.7643e-05	0.097363	vapor
1390.0	3.0000	6.0361	0.16567	1390.9	1887.9	7.7541	0.96347	1.2606	809.15	-0.82760	5.7868e-05	0.097799	vapor
1400.0	3.0000	6.0003	0.16666	1400.5	1900.5	7.7617	0.96434	1.2614	811.45	-0.82908	5.8092e-05	0.098234	vapor
1410.0	3.0000	5.9649	0.16765	1410.2	1913.1	7.7692	0.96520	1.2623	813.76	-0.83053	5.8316e-05	0.098668	vapor
1420.0	3.0000	5.9298	0.16864	1419.9	1925.8	7.7767	0.96604	1.2631	816.05	-0.83196	5.8540e-05	0.099101	vapor
1430.0	3.0000	5.8952	0.16963	1429.5	1938.4	7.7841	0.96688	1.2639	818.34	-0.83336	5.8763e-05	0.099533	vapor
1440.0	3.0000	5.8610	0.17062	1439.2	1951.0	7.7915	0.96770	1.2648	820.63	-0.83474	5.8986e-05	0.099964	vapor
1450.0	3.0000	5.8272	0.17161	1448.9	1963.7	7.7989	0.96852	1.2656	822.91	-0.83609	5.9208e-05	0.10039	vapor
1460.0	3.0000	5.7938	0.17260	1458.6	1976.4	7.8062	0.96932	1.2664	825.18	-0.83741	5.9430e-05	0.10082	vapor
1470.0	3.0000	5.7608	0.17359	1468.3	1989.0	7.8135	0.97012	1.2672	827.44	-0.83871	5.9651e-05	0.10125	vapor
1480.0	3.0000	5.7281	0.17458	1478.0	2001.7	7.8207	0.97091	1.2679	829.70	-0.83999	5.9873e-05	0.10168	vapor
1490.0	3.0000	5.6958	0.17557	1487.7	2014.4	7.8280	0.97168	1.2687	831.96	-0.84124	6.0094e-05	0.10211	vapor
1500.0	3.0000	5.6639	0.17656	1497.4	2027.1	7.8351	0.97245	1.2695	834.21	-0.84247	6.0314e-05	0.10253	vapor
1510.0	3.0000	5.6323	0.17755	1507.1	2039.8	7.8423	0.97321	1.2702	836.45	-0.84368	6.0534e-05	0.10296	vapor
1520.0	3.0000	5.6011	0.17854	1516.9	2052.5	7.8494	0.97396	1.2710	838.68	-0.84486	6.0754e-05	0.10338	vapor
1530.0	3.0000	5.5702	0.17953	1526.6	2065.2	7.8565	0.97470	1.2717	840.91	-0.84603	6.0974e-05	0.10381	vapor
1540.0	3.0000	5.5397	0.18052	1536.4	2077.9	7.8635	0.97543	1.2724	843.14	-0.84717	6.1193e-05	0.10423	vapor
1550.0	3.0000	5.5095	0.18150	1546.1	2090.6	7.8705	0.97615	1.2731	845.36	-0.84829	6.1411e-05	0.10465	vapor
1560.0	3.0000	5.4796	0.18249	1555.9	2103.4	7.8775	0.97686	1.2738	847.57	-0.84940	6.1630e-05	0.10507	vapor
1570.0	3.0000	5.4501	0.18348	1565.7	2116.1	7.8844	0.97757	1.2745	849.78	-0.85048	6.1848e-05	0.10549	vapor
1580.0	3.0000	5.4208	0.18447	1575.4	2128.9	7.8913	0.97826	1.2752	851.98	-0.85154	6.2066e-05	0.10591	vapor
1590.0	3.0000	5.3919	0.18546	1585.2	2141.6	7.8982	0.97895	1.2759	854.18	-0.85259	6.2283e-05	0.10633	vapor
1600.0	3.0000	5.3633	0.18645	1595.0	2154.4	7.9050	0.97963	1.2766	856.37	-0.85362	6.2501e-05	0.10675	vapor
1610.0	3.0000	5.3350	0.18744	1604.8	2167.2	7.9118	0.98031	1.2772	858.55	-0.85462	6.2717e-05	0.10716	vapor
1620.0	3.0000	5.3070	0.18843	1614.6	2179.9	7.9185	0.98097	1.2779	860.73	-0.85561	6.2934e-05	0.10758	vapor
1630.0	3.0000	5.2792	0.18942	1624.4	2192.7	7.9253	0.98163	1.2786	862.91	-0.85659	6.3150e-05	0.10800	vapor
1640.0	3.0000	5.2518	0.19041	1634.3	2205.5	7.9320	0.98228	1.2792	865.08	-0.85754	6.3366e-05	0.10841	vapor
1650.0	3.0000	5.2246	0.19140	1644.1	2218.3	7.9387	0.98292	1.2798	867.24	-0.85848	6.3582e-05	0.10883	vapor
1660.0	3.0000	5.1978	0.19239	1653.9	2231.1	7.9453	0.98356	1.2805	869.40	-0.85940	6.3797e-05	0.10924	vapor
1670.0	3.0000	5.1712	0.19338	1663.8	2243.9	7.9519	0.98419	1.2811	871.55	-0.86031	6.4012e-05	0.10965	vapor
1680.0	3.0000	5.1448	0.19437	1673.6	2256.7	7.9585	0.98481	1.2817	873.70	-0.86120	6.4227e-05	0.11006	vapor
1690.0	3.0000	5.1188	0.19536	1683.5	2269.5	7.9650	0.98542	1.2823	875.85	-0.86207	6.4441e-05	0.11048	vapor
1700.0	3.0000	5.0930	0.19635	1693.3	2282.4	7.9715	0.98603	1.2829	877.99	-0.86293	6.4656e-05	0.11089	vapor
