Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
150.00	4.0000	919.00	0.0010881	630.01	634.36	1.8379	3.5199	4.2958	1475.4	-0.14463	0.00018335	0.68442	liquid
160.00	4.0000	909.46	0.0010996	673.06	677.45	1.9385	3.4759	4.3234	1452.9	-0.13604	0.00017109	0.68235	liquid
170.00	4.0000	899.46	0.0011118	716.40	720.84	2.0376	3.4335	4.3552	1428.2	-0.12662	0.00016035	0.67943	liquid
180.00	4.0000	888.99	0.0011249	760.07	764.57	2.1352	3.3927	4.3917	1401.3	-0.11622	0.00015088	0.67566	liquid
190.00	4.0000	878.02	0.0011389	804.14	808.69	2.2315	3.3537	4.4336	1372.2	-0.10466	0.00014246	0.67101	liquid
200.00	4.0000	866.51	0.0011541	848.65	853.27	2.3267	3.3164	4.4817	1341.0	-0.091736	0.00013493	0.66545	liquid
210.00	4.0000	854.42	0.0011704	893.67	898.35	2.4210	3.2807	4.5372	1307.4	-0.077170	0.00012813	0.65891	liquid
220.00	4.0000	841.70	0.0011881	939.29	944.04	2.5146	3.2468	4.6015	1271.6	-0.060622	0.00012195	0.65133	liquid
230.00	4.0000	828.28	0.0012073	985.59	990.42	2.6077	3.2148	4.6764	1233.2	-0.041647	0.00011628	0.64260	liquid
240.00	4.0000	814.06	0.0012284	1032.7	1037.6	2.7005	3.1846	4.7646	1192.3	-0.019654	0.00011103	0.63261	liquid
250.00	4.0000	798.92	0.0012517	1080.8	1085.8	2.7935	3.1565	4.8698	1148.4	0.0061687	0.00010612	0.62122	liquid
250.35	4.0000	798.37	0.0012526	1082.5	1087.5	2.7968	3.1555	4.8739	1146.8	0.0071661	0.00010595	0.62079	liquid
250.35	4.0000	20.090	0.049776	2601.7	2800.8	6.0696	2.4686	4.0203	501.55	16.013	1.7508e-05	0.051357	vapor
260.00	4.0000	19.314	0.051777	2630.0	2837.1	6.1383	2.2505	3.5582	513.64	15.193	1.7982e-05	0.050852	vapor
270.00	4.0000	18.624	0.053693	2656.4	2871.2	6.2016	2.1220	3.2749	524.13	14.356	1.8466e-05	0.050639	vapor
280.00	4.0000	18.019	0.055497	2680.9	2902.9	6.2595	2.0350	3.0795	533.49	13.565	1.8943e-05	0.050656	vapor
290.00	4.0000	17.477	0.057217	2704.1	2933.0	6.3133	1.9701	2.9330	542.10	12.826	1.9414e-05	0.050851	vapor
300.00	4.0000	16.987	0.058870	2726.2	2961.7	6.3639	1.9195	2.8185	550.16	12.137	1.9881e-05	0.051189	vapor
310.00	4.0000	16.538	0.060468	2747.5	2989.4	6.4118	1.8792	2.7268	557.78	11.496	2.0344e-05	0.051645	vapor
320.00	4.0000	16.123	0.062021	2768.2	3016.3	6.4576	1.8467	2.6523	565.02	10.900	2.0802e-05	0.052198	vapor
330.00	4.0000	15.739	0.063536	2788.3	3042.5	6.5014	1.8205	2.5910	571.94	10.345	2.1258e-05	0.052835	vapor
340.00	4.0000	15.380	0.065019	2808.1	3068.1	6.5435	1.7993	2.5401	578.60	9.8301	2.1710e-05	0.053543	vapor
350.00	4.0000	15.044	0.066473	2827.4	3093.3	6.5843	1.7820	2.4976	585.02	9.3506	2.2160e-05	0.054312	vapor
360.00	4.0000	14.727	0.067903	2846.5	3118.1	6.6238	1.7681	2.4619	591.22	8.9040	2.2607e-05	0.055134	vapor
370.00	4.0000	14.428	0.069311	2865.3	3142.6	6.6621	1.7569	2.4318	597.24	8.4876	2.3052e-05	0.056002	vapor
380.00	4.0000	14.144	0.070701	2884.0	3166.8	6.6994	1.7481	2.4064	603.10	8.0990	2.3494e-05	0.056912	vapor
390.00	4.0000	13.875	0.072073	2902.4	3190.7	6.7358	1.7411	2.3848	608.80	7.7357	2.3934e-05	0.057858	vapor
400.00	4.0000	13.618	0.073431	2920.7	3214.5	6.7714	1.7358	2.3665	614.37	7.3957	2.4372e-05	0.058837	vapor
410.00	4.0000	13.373	0.074776	2939.0	3238.1	6.8061	1.7318	2.3510	619.81	7.0771	2.4808e-05	0.059845	vapor
420.00	4.0000	13.139	0.076108	2957.1	3261.5	6.8402	1.7291	2.3378	625.14	6.7781	2.5242e-05	0.060880	vapor
430.00	4.0000	12.915	0.077429	2975.1	3284.8	6.8736	1.7274	2.3267	630.36	6.4970	2.5674e-05	0.061940	vapor
440.00	4.0000	12.700	0.078741	2993.1	3308.0	6.9064	1.7266	2.3174	635.49	6.2326	2.6105e-05	0.063022	vapor
450.00	4.0000	12.493	0.080043	3011.0	3331.2	6.9386	1.7265	2.3097	640.52	5.9834	2.6533e-05	0.064124	vapor
460.00	4.0000	12.295	0.081337	3028.9	3354.2	6.9703	1.7271	2.3033	645.47	5.7483	2.6960e-05	0.065246	vapor
470.00	4.0000	12.103	0.082623	3046.8	3377.2	7.0015	1.7284	2.2981	650.34	5.5263	2.7385e-05	0.066386	vapor
480.00	4.0000	11.919	0.083902	3064.6	3400.2	7.0321	1.7301	2.2940	655.13	5.3163	2.7808e-05	0.067543	vapor
490.00	4.0000	11.741	0.085175	3082.4	3423.1	7.0624	1.7324	2.2908	659.85	5.1175	2.8230e-05	0.068716	vapor
500.00	4.0000	11.568	0.086442	3100.3	3446.0	7.0922	1.7350	2.2884	664.50	4.9290	2.8650e-05	0.069903	vapor
510.00	4.0000	11.402	0.087703	3118.1	3468.9	7.1216	1.7381	2.2868	669.10	4.7502	2.9068e-05	0.071104	vapor
520.00	4.0000	11.241	0.088959	3135.9	3491.8	7.1506	1.7414	2.2859	673.63	4.5804	2.9485e-05	0.072319	vapor
530.00	4.0000	11.085	0.090210	3153.8	3514.6	7.1792	1.7451	2.2856	678.10	4.4190	2.9901e-05	0.073545	vapor
540.00	4.0000	10.934	0.091457	3171.6	3537.5	7.2075	1.7490	2.2858	682.51	4.2654	3.0314e-05	0.074784	vapor
550.00	4.0000	10.788	0.092700	3189.5	3560.3	7.2355	1.7532	2.2865	686.88	4.1192	3.0726e-05	0.076033	vapor
560.00	4.0000	10.645	0.093938	3207.5	3583.2	7.2631	1.7576	2.2877	691.19	3.9798	3.1137e-05	0.077293	vapor
570.00	4.0000	10.507	0.095173	3225.4	3606.1	7.2904	1.7623	2.2893	695.46	3.8468	3.1546e-05	0.078562	vapor
580.00	4.0000	10.373	0.096405	3243.4	3629.0	7.3174	1.7671	2.2913	699.68	3.7198	3.1954e-05	0.079840	vapor
590.00	4.0000	10.242	0.097633	3261.4	3651.9	7.3441	1.7720	2.2936	703.86	3.5985	3.2360e-05	0.081126	vapor
600.00	4.0000	10.115	0.098859	3279.4	3674.9	7.3705	1.7772	2.2963	707.99	3.4826	3.2764e-05	0.082421	vapor
610.00	4.0000	9.9919	0.10008	3297.5	3697.8	7.3967	1.7824	2.2992	712.08	3.3717	3.3167e-05	0.083722	vapor
620.00	4.0000	9.8716	0.10130	3315.6	3720.9	7.4226	1.7878	2.3024	716.14	3.2655	3.3569e-05	0.085031	vapor
630.00	4.0000	9.7544	0.10252	3333.8	3743.9	7.4483	1.7933	2.3058	720.15	3.1637	3.3969e-05	0.086345	vapor
640.00	4.0000	9.6402	0.10373	3352.0	3767.0	7.4737	1.7990	2.3094	724.13	3.0662	3.4368e-05	0.087666	vapor
650.00	4.0000	9.5288	0.10494	3370.3	3790.1	7.4988	1.8047	2.3133	728.07	2.9727	3.4765e-05	0.088992	vapor
660.00	4.0000	9.4202	0.10616	3388.6	3813.2	7.5238	1.8105	2.3173	731.98	2.8829	3.5160e-05	0.090323	vapor
670.00	4.0000	9.3142	0.10736	3407.0	3836.4	7.5485	1.8164	2.3215	735.86	2.7967	3.5555e-05	0.091660	vapor
680.00	4.0000	9.2107	0.10857	3425.4	3859.7	7.5730	1.8223	2.3259	739.70	2.7140	3.5948e-05	0.093000	vapor
690.00	4.0000	9.1096	0.10977	3443.9	3882.9	7.5973	1.8284	2.3304	743.51	2.6344	3.6339e-05	0.094345	vapor
700.00	4.0000	9.0109	0.11098	3462.4	3906.3	7.6214	1.8345	2.3351	747.29	2.5578	3.6729e-05	0.095695	vapor
710.00	4.0000	8.9145	0.11218	3480.9	3929.7	7.6453	1.8406	2.3399	751.04	2.4842	3.7118e-05	0.097048	vapor
720.00	4.0000	8.8202	0.11338	3499.6	3953.1	7.6690	1.8468	2.3448	754.77	2.4133	3.7505e-05	0.098404	vapor
730.00	4.0000	8.7279	0.11457	3518.2	3976.5	7.6925	1.8530	2.3498	758.46	2.3450	3.7891e-05	0.099764	vapor
740.00	4.0000	8.6377	0.11577	3537.0	4000.1	7.7159	1.8593	2.3549	762.13	2.2792	3.8275e-05	0.10113	vapor
750.00	4.0000	8.5495	0.11697	3555.8	4023.6	7.7390	1.8656	2.3601	765.77	2.2158	3.8658e-05	0.10249	vapor
760.00	4.0000	8.4631	0.11816	3574.6	4047.3	7.7620	1.8719	2.3654	769.39	2.1547	3.9040e-05	0.10386	vapor
770.00	4.0000	8.3786	0.11935	3593.5	4071.0	7.7848	1.8783	2.3707	772.98	2.0957	3.9420e-05	0.10524	vapor
780.00	4.0000	8.2958	0.12054	3612.5	4094.7	7.8074	1.8847	2.3761	776.55	2.0388	3.9799e-05	0.10661	vapor
790.00	4.0000	8.2147	0.12173	3631.5	4118.5	7.8299	1.8911	2.3816	780.10	1.9838	4.0177e-05	0.10799	vapor
800.00	4.0000	8.1352	0.12292	3650.6	4142.3	7.8523	1.8975	2.3871	783.62	1.9307	4.0553e-05	0.10937	vapor
810.00	4.0000	8.0574	0.12411	3669.8	4166.2	7.8744	1.9040	2.3927	787.12	1.8794	4.0928e-05	0.11075	vapor
820.00	4.0000	7.9811	0.12530	3689.0	4190.2	7.8964	1.9104	2.3983	790.60	1.8298	4.1302e-05	0.11214	vapor
830.00	4.0000	7.9062	0.12648	3708.3	4214.2	7.9183	1.9169	2.4040	794.05	1.7818	4.1674e-05	0.11353	vapor
840.00	4.0000	7.8328	0.12767	3727.6	4238.3	7.9400	1.9233	2.4097	797.49	1.7355	4.2045e-05	0.11491	vapor
850.00	4.0000	7.7609	0.12885	3747.0	4262.4	7.9616	1.9298	2.4154	800.90	1.6906	4.2415e-05	0.11631	vapor
860.00	4.0000	7.6903	0.13003	3766.4	4286.6	7.9830	1.9362	2.4212	804.30	1.6471	4.2783e-05	0.11770	vapor
870.00	4.0000	7.6210	0.13122	3785.9	4310.8	8.0043	1.9426	2.4270	807.68	1.6051	4.3150e-05	0.11910	vapor
880.00	4.0000	7.5530	0.13240	3805.5	4335.1	8.0255	1.9491	2.4327	811.03	1.5644	4.3516e-05	0.12050	vapor
890.00	4.0000	7.4862	0.13358	3825.1	4359.5	8.0465	1.9555	2.4386	814.37	1.5249	4.3880e-05	0.12190	vapor
900.00	4.0000	7.4206	0.13476	3844.8	4383.9	8.0674	1.9619	2.4444	817.70	1.4866	4.4244e-05	0.12330	vapor
910.00	4.0000	7.3563	0.13594	3864.6	4408.3	8.0882	1.9683	2.4502	821.00	1.4496	4.4605e-05	0.12470	vapor
920.00	4.0000	7.2930	0.13712	3884.4	4432.9	8.1088	1.9747	2.4561	824.29	1.4136	4.4966e-05	0.12611	vapor
930.00	4.0000	7.2309	0.13830	3904.3	4457.5	8.1294	1.9811	2.4619	827.56	1.3787	4.5326e-05	0.12752	vapor
940.00	4.0000	7.1699	0.13947	3924.2	4482.1	8.1498	1.9875	2.4678	830.81	1.3449	4.5684e-05	0.12893	vapor
950.00	4.0000	7.1099	0.14065	3944.2	4506.8	8.1701	1.9938	2.4736	834.05	1.3120	4.6041e-05	0.13034	vapor
960.00	4.0000	7.0509	0.14183	3964.3	4531.6	8.1902	2.0001	2.4795	837.27	1.2801	4.6397e-05	0.13175	vapor
970.00	4.0000	6.9930	0.14300	3984.4	4556.4	8.2103	2.0064	2.4853	840.47	1.2492	4.6751e-05	0.13317	vapor
980.00	4.0000	6.9360	0.14418	4004.6	4581.3	8.2302	2.0127	2.4911	843.66	1.2191	4.7104e-05	0.13458	vapor
990.00	4.0000	6.8799	0.14535	4024.8	4606.2	8.2500	2.0190	2.4970	846.84	1.1899	4.7456e-05	0.13600	vapor
1000.0	4.0000	6.8248	0.14652	4045.1	4631.2	8.2697	2.0252	2.5028	850.00	1.1615	4.7807e-05	0.13742	vapor
