Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
1470.0	0.30000	0.57947	1.7257	1468.4	1986.2	8.4970	0.96970	1.2665	822.57	-0.83748	5.9579e-05	0.10109	vapor
1480.0	0.30000	0.57617	1.7356	1478.1	1998.8	8.5043	0.97049	1.2673	824.85	-0.83880	5.9801e-05	0.10152	vapor
1490.0	0.30000	0.57290	1.7455	1487.9	2011.5	8.5115	0.97127	1.2681	827.12	-0.84009	6.0022e-05	0.10195	vapor
1500.0	0.30000	0.56967	1.7554	1497.6	2024.2	8.5186	0.97204	1.2689	829.38	-0.84136	6.0243e-05	0.10238	vapor
1510.0	0.30000	0.56648	1.7653	1507.3	2036.9	8.5258	0.97280	1.2696	831.64	-0.84261	6.0464e-05	0.10280	vapor
1520.0	0.30000	0.56332	1.7752	1517.0	2049.6	8.5329	0.97355	1.2704	833.89	-0.84383	6.0684e-05	0.10323	vapor
1530.0	0.30000	0.56020	1.7851	1526.8	2062.3	8.5400	0.97429	1.2711	836.13	-0.84504	6.0904e-05	0.10365	vapor
1540.0	0.30000	0.55711	1.7950	1536.5	2075.0	8.5470	0.97502	1.2718	838.37	-0.84622	6.1123e-05	0.10407	vapor
1550.0	0.30000	0.55406	1.8049	1546.3	2087.7	8.5540	0.97575	1.2726	840.60	-0.84738	6.1342e-05	0.10450	vapor
1560.0	0.30000	0.55104	1.8148	1556.0	2100.5	8.5609	0.97647	1.2733	842.83	-0.84851	6.1561e-05	0.10492	vapor
1570.0	0.30000	0.54805	1.8246	1565.8	2113.2	8.5679	0.97717	1.2740	845.05	-0.84963	6.1780e-05	0.10534	vapor
1580.0	0.30000	0.54510	1.8345	1575.6	2125.9	8.5748	0.97787	1.2747	847.27	-0.85073	6.1998e-05	0.10576	vapor
1590.0	0.30000	0.54217	1.8444	1585.4	2138.7	8.5816	0.97856	1.2754	849.48	-0.85181	6.2216e-05	0.10618	vapor
1600.0	0.30000	0.53928	1.8543	1595.1	2151.4	8.5885	0.97925	1.2761	851.68	-0.85287	6.2433e-05	0.10660	vapor
1610.0	0.30000	0.53642	1.8642	1604.9	2164.2	8.5953	0.97992	1.2767	853.88	-0.85391	6.2650e-05	0.10702	vapor
1620.0	0.30000	0.53359	1.8741	1614.7	2177.0	8.6020	0.98059	1.2774	856.07	-0.85493	6.2867e-05	0.10743	vapor
1630.0	0.30000	0.53078	1.8840	1624.6	2189.8	8.6088	0.98125	1.2781	858.26	-0.85593	6.3084e-05	0.10785	vapor
1640.0	0.30000	0.52801	1.8939	1634.4	2202.5	8.6155	0.98190	1.2787	860.44	-0.85692	6.3300e-05	0.10827	vapor
1650.0	0.30000	0.52527	1.9038	1644.2	2215.3	8.6221	0.98255	1.2794	862.62	-0.85788	6.3516e-05	0.10868	vapor
1660.0	0.30000	0.52255	1.9137	1654.0	2228.1	8.6288	0.98319	1.2800	864.79	-0.85884	6.3732e-05	0.10910	vapor
1670.0	0.30000	0.51986	1.9236	1663.9	2240.9	8.6354	0.98382	1.2806	866.96	-0.85977	6.3947e-05	0.10951	vapor
1680.0	0.30000	0.51720	1.9335	1673.7	2253.7	8.6419	0.98444	1.2813	869.12	-0.86069	6.4162e-05	0.10992	vapor
1690.0	0.30000	0.51457	1.9434	1683.5	2266.6	8.6485	0.98506	1.2819	871.28	-0.86159	6.4377e-05	0.11033	vapor
1700.0	0.30000	0.51196	1.9533	1693.4	2279.4	8.6550	0.98567	1.2825	873.43	-0.86247	6.4592e-05	0.11075	vapor
