Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
710.00	0.50000	1.1035	0.90623	3496.7	3949.8	8.6211	1.8201	2.2862	753.90	2.5057	3.6958e-05	0.094975	vapor
720.00	0.50000	1.0923	0.91551	3515.0	3972.7	8.6443	1.8271	2.2930	757.45	2.4340	3.7345e-05	0.096353	vapor
730.00	0.50000	1.0813	0.92478	3533.3	3995.7	8.6673	1.8341	2.2999	760.98	2.3649	3.7730e-05	0.097735	vapor
740.00	0.50000	1.0706	0.93405	3551.7	4018.7	8.6901	1.8411	2.3067	764.49	2.2984	3.8114e-05	0.099122	vapor
750.00	0.50000	1.0601	0.94332	3570.2	4041.8	8.7128	1.8481	2.3136	767.98	2.2343	3.8497e-05	0.10051	vapor
760.00	0.50000	1.0498	0.95259	3588.7	4065.0	8.7353	1.8551	2.3205	771.45	2.1725	3.8879e-05	0.10191	vapor
770.00	0.50000	1.0396	0.96186	3607.3	4088.3	8.7577	1.8620	2.3273	774.91	2.1128	3.9259e-05	0.10331	vapor
780.00	0.50000	1.0297	0.97113	3626.0	4111.6	8.7800	1.8690	2.3342	778.34	2.0553	3.9638e-05	0.10471	vapor
790.00	0.50000	1.0200	0.98040	3644.7	4134.9	8.8020	1.8760	2.3410	781.75	1.9997	4.0016e-05	0.10612	vapor
800.00	0.50000	1.0104	0.98966	3663.6	4158.4	8.8240	1.8829	2.3479	785.15	1.9461	4.0393e-05	0.10753	vapor
810.00	0.50000	1.0011	0.99892	3682.4	4181.9	8.8458	1.8898	2.3547	788.53	1.8942	4.0769e-05	0.10894	vapor
820.00	0.50000	0.99188	1.0082	3701.4	4205.5	8.8675	1.8968	2.3615	791.89	1.8441	4.1143e-05	0.11036	vapor
830.00	0.50000	0.98285	1.0175	3720.4	4229.1	8.8890	1.9037	2.3683	795.24	1.7957	4.1516e-05	0.11178	vapor
840.00	0.50000	0.97398	1.0267	3739.5	4252.8	8.9104	1.9105	2.3751	798.57	1.7488	4.1888e-05	0.11320	vapor
850.00	0.50000	0.96528	1.0360	3758.6	4276.6	8.9317	1.9174	2.3819	801.88	1.7035	4.2259e-05	0.11463	vapor
860.00	0.50000	0.95673	1.0452	3777.9	4300.5	8.9528	1.9242	2.3886	805.17	1.6596	4.2629e-05	0.11606	vapor
870.00	0.50000	0.94833	1.0545	3797.2	4324.4	8.9738	1.9311	2.3954	808.45	1.6171	4.2997e-05	0.11750	vapor
880.00	0.50000	0.94007	1.0637	3816.5	4348.4	8.9947	1.9379	2.4021	811.72	1.5760	4.3364e-05	0.11894	vapor
890.00	0.50000	0.93196	1.0730	3835.9	4372.4	9.0155	1.9446	2.4088	814.97	1.5362	4.3730e-05	0.12038	vapor
900.00	0.50000	0.92399	1.0823	3855.4	4396.6	9.0362	1.9514	2.4155	818.20	1.4975	4.4095e-05	0.12182	vapor
910.00	0.50000	0.91616	1.0915	3875.0	4420.7	9.0567	1.9581	2.4221	821.42	1.4601	4.4459e-05	0.12327	vapor
920.00	0.50000	0.90845	1.1008	3894.6	4445.0	9.0771	1.9648	2.4288	824.63	1.4238	4.4821e-05	0.12472	vapor
930.00	0.50000	0.90088	1.1100	3914.3	4469.3	9.0974	1.9715	2.4354	827.82	1.3886	4.5183e-05	0.12618	vapor
940.00	0.50000	0.89343	1.1193	3934.1	4493.7	9.1176	1.9781	2.4419	831.00	1.3544	4.5543e-05	0.12763	vapor
950.00	0.50000	0.88611	1.1285	3953.9	4518.2	9.1377	1.9847	2.4485	834.16	1.3213	4.5902e-05	0.12909	vapor
960.00	0.50000	0.87890	1.1378	3973.8	4542.7	9.1576	1.9913	2.4550	837.31	1.2891	4.6259e-05	0.13055	vapor
970.00	0.50000	0.87181	1.1470	3993.7	4567.3	9.1775	1.9978	2.4615	840.45	1.2579	4.6616e-05	0.13202	vapor
980.00	0.50000	0.86483	1.1563	4013.8	4591.9	9.1972	2.0043	2.4679	843.58	1.2275	4.6971e-05	0.13349	vapor
990.00	0.50000	0.85797	1.1655	4033.9	4616.6	9.2169	2.0108	2.4743	846.69	1.1981	4.7326e-05	0.13496	vapor
1000.0	0.50000	0.85121	1.1748	4054.0	4641.4	9.2364	2.0172	2.4807	849.79	1.1694	4.7679e-05	0.13643	vapor
